seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,24684038,24684274,237,*,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO_peak_1,135,.,7.70089,18.80147,13.58014,131,"Intron (ENSMUST00000191471.6/68421, intron 1 of 15)",1,24678926,24766301,87376,1,68421,ENSMUST00000095062.9,5112,ENSMUSG00000073725,Lmbrd1,LMBR1 domain containing 1
chr1,26687237,26687675,439,*,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO_peak_2,69,.,4.78282,11.96704,6.95733,309,Promoter (<=1kb),1,26681814,26687460,5647,2,210940,ENSMUST00000097801.3,0,ENSMUSG00000073722,4931408C20Rik,RIKEN cDNA 4931408C20 gene
chr1,26688110,26688259,150,*,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO_peak_3,22,.,3.58957,7.06486,2.28071,82,Promoter (<=1kb),1,26681814,26687460,5647,2,210940,ENSMUST00000097801.3,-650,ENSMUSG00000073722,4931408C20Rik,RIKEN cDNA 4931408C20 gene
chr1,71079261,71079487,227,*,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO_peak_4,135,.,7.70089,18.80147,13.58014,115,"Intron (ENSMUST00000027393.7/12021, intron 3 of 10)",1,71027498,71103146,75649,2,12021,ENSMUST00000027393.7,23659,ENSMUSG00000026196,Bard1,BRCA1 associated RING domain 1
chr1,72696357,72696614,258,*,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO_peak_5,41,.,4.78265,8.99235,4.11378,108,Promoter (3-4kb),1,72642982,72700539,57558,2,319695,ENSMUST00000211837.1,3925,ENSMUSG00000039342,Ankar,ankyrin and armadillo repeat containing
chr1,88222134,88222445,312,*,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO_peak_6,69,.,4.63415,11.91845,6.92297,153,Promoter (4-5kb),1,88226986,88233461,6476,1,100040766,ENSMUST00000148474.1,-4541,ENSMUSG00000079429,Mroh2a,maestro heat-like repeat family member 2A
chr1,95451847,95452089,243,*,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO_peak_7,290,.,11.55134,34.58572,29.02579,115,Distal Intergenic,1,95313628,95327945,14318,1,67698,ENSMUST00000186780.1,138219,ENSMUSG00000051185,Fam174a,"family with sequence similarity 174, member A"
chr1,102628149,102628379,231,*,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO_peak_8,106,.,6.8758,15.7658,10.62989,102,Distal Intergenic,1,101155809,101175202,19394,1,100504525,ENSMUST00000187932.1,1472340,ENSMUSG00000100684,Gm20268,"predicted gene, 20268"
chr1,133594639,133594871,233,*,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO_peak_9,17,.,3.7921,6.50463,1.76153,152,Distal Intergenic,1,133606523,133609925,3403,2,20643,ENSMUST00000171264.1,15054,ENSMUSG00000090553,Snrpe,small nuclear ribonucleoprotein E
chr1,133595538,133595961,424,*,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO_peak_10a,46,.,4.75669,9.5911,4.67998,251,Distal Intergenic,1,133606523,133609925,3403,2,20643,ENSMUST00000171264.1,13964,ENSMUSG00000090553,Snrpe,small nuclear ribonucleoprotein E
chr1,133595538,133595961,424,*,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO_peak_10b,31,.,4.26611,7.985,3.15285,405,Distal Intergenic,1,133606523,133609925,3403,2,20643,ENSMUST00000171264.1,13964,ENSMUSG00000090553,Snrpe,small nuclear ribonucleoprotein E
chr1,157599391,157599546,156,*,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO_peak_11,166,.,8.52599,21.97355,16.66239,79,Distal Intergenic,1,157538051,157543963,5913,1,89867,ENSMUST00000155665.1,61340,ENSMUSG00000026589,Sec16b,SEC16 homolog B (S. cerevisiae)
chr1,157877284,157877437,154,*,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO_peak_12,177,.,8.80102,23.05894,17.72049,74,Distal Intergenic,1,157538051,157543963,5913,1,89867,ENSMUST00000155665.1,339233,ENSMUSG00000026589,Sec16b,SEC16 homolog B (S. cerevisiae)
chr1,165860881,165861067,187,*,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO_peak_13,26,.,3.14495,7.43682,2.64013,110,Promoter (2-3kb),1,165858216,165861555,3340,1,12503,ENSMUST00000159070.2,2665,ENSMUSG00000005763,Cd247,CD247 antigen
chr1,181743099,181743395,297,*,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO_peak_14,120,.,7.14607,17.21634,12.04223,135,"Intron (ENSMUST00000208001.1/ENSMUST00000208001.1, intron 56 of 83)",1,181815356,181820542,5187,2,98386,ENSMUST00000192075.1,77147,ENSMUSG00000004880,Lbr,lamin B receptor
