seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,4671612,4672202,591,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_1a,71,.,7.36942,11.17899,7.15522,92,Distal Intergenic,1,4783572,4785692,2121,2,27395,ENSMUST00000132625.1,113490,ENSMUSG00000033845,Mrpl15,mitochondrial ribosomal protein L15
chr1,4671612,4672202,591,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_1b,112,.,9.37926,15.44429,11.24161,418,Distal Intergenic,1,4783572,4785692,2121,2,27395,ENSMUST00000132625.1,113490,ENSMUSG00000033845,Mrpl15,mitochondrial ribosomal protein L15
chr1,4678950,4679103,154,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_2,71,.,7.36942,11.17899,7.15522,68,Distal Intergenic,1,4783572,4785692,2121,2,27395,ENSMUST00000132625.1,106589,ENSMUSG00000033845,Mrpl15,mitochondrial ribosomal protein L15
chr1,7100621,7100888,268,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_3,518,.,23.30455,57.07051,51.84839,129,"Intron (ENSMUST00000061280.16/319263, intron 1 of 5)",1,7089166,7172122,82957,1,319263,ENSMUST00000182823.1,11455,ENSMUSG00000051285,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
chr1,7455055,7455201,147,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_4,71,.,7.26079,11.16486,7.14832,94,Distal Intergenic,1,7160557,7172659,12103,1,319263,ENSMUST00000183204.1,294498,ENSMUSG00000051285,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
chr1,9833497,9833702,206,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_5,97,.,6.56763,13.86215,9.72674,122,"Intron (ENSMUST00000166384.7/170755, intron 1 of 16)",1,9848272,9900843,52572,1,170755,ENSMUST00000171265.7,-14570,ENSMUSG00000025915,Sgk3,serum/glucocorticoid regulated kinase 3
chr1,9847043,9847307,265,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_6,220,.,13.06304,26.55074,22.00724,115,Promoter (<=1kb),1,9848272,9900843,52572,1,170755,ENSMUST00000171265.7,-965,ENSMUSG00000025915,Sgk3,serum/glucocorticoid regulated kinase 3
chr1,13155382,13155702,321,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_7,628,.,23.39934,68.26325,62.82623,161,Promoter (4-5kb),1,13148429,13151018,2590,2,17978,ENSMUST00000133232.1,-4364,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
chr1,13162432,13162694,263,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_8,248,.,14.77651,29.47873,24.85716,149,"Intron (ENSMUST00000081713.10/17978, intron 12 of 21)",1,13148429,13151018,2590,2,17978,ENSMUST00000133232.1,-11414,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
chr1,13752551,13752900,350,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_9,673,.,30.87698,72.89754,67.36778,178,Distal Intergenic,1,13785883,13786879,997,2,433273,ENSMUST00000180415.1,33979,ENSMUSG00000097711,Gm5523,glyceraldehyde-3-phosphate dehydrogenase pseudogene
chr1,16104288,16104481,194,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_10,57,.,6.35579,9.65423,5.72023,80,Promoter (<=1kb),1,16101306,16104402,3097,2,19989,ENSMUST00000141217.1,0,ENSMUSG00000043716,Rpl7,ribosomal protein L7
chr1,16177704,16177850,147,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_11,23,.,4.68963,6.04118,2.37183,64,Distal Intergenic,1,16130502,16132547,2046,1,98711,ENSMUST00000152626.1,47202,ENSMUSG00000025921,Rdh10,retinol dehydrogenase 10 (all-trans)
chr1,16227023,16227188,166,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_12,23,.,4.68963,6.04118,2.37183,80,Downstream (1-2kb),1,16130502,16132547,2046,1,98711,ENSMUST00000152626.1,96521,ENSMUSG00000025921,Rdh10,retinol dehydrogenase 10 (all-trans)
chr1,16228662,16228850,189,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_13,156,.,11.3891,19.97976,15.61549,91,3' UTR,1,16130502,16132547,2046,1,98711,ENSMUST00000152626.1,98160,ENSMUSG00000025921,Rdh10,retinol dehydrogenase 10 (all-trans)
chr1,16688509,16688763,255,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_14,399,.,19.3333,44.97359,39.99879,129,Promoter (<=1kb),1,16688508,16709537,21030,1,17087,ENSMUST00000190366.1,1,ENSMUSG00000025779,Ly96,lymphocyte antigen 96
chr1,16688884,16689030,147,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_15,33,.,5.2387,7.13442,3.38461,91,Promoter (<=1kb),1,16688508,16709537,21030,1,17087,ENSMUST00000190366.1,376,ENSMUSG00000025779,Ly96,lymphocyte antigen 96
chr1,17583376,17583530,155,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_16,68,.,6.88543,10.82198,6.82804,76,Distal Intergenic,1,17601901,17630939,29039,1,94227,ENSMUST00000088476.3,-18371,ENSMUSG00000067780,Pi15,peptidase inhibitor 15
chr1,20740477,20740900,424,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_17,196,.,10.25607,24.1185,19.63559,310,Promoter (9-10kb),1,20730905,20734496,3592,1,16171,ENSMUST00000027061.4,9572,ENSMUSG00000025929,Il17a,interleukin 17A
chr1,21604029,21604355,327,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_18,120,.,8.73611,16.23924,12.01099,174,"Intron (ENSMUST00000029667.12/226922, intron 1 of 13)",1,21383556,21386373,2818,1,98582,ENSMUST00000147615.1,220473,ENSMUSG00000085079,Khdc1b,KH domain containing 1B
chr1,21835600,21836008,409,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_19a,390,.,20.66812,44.00298,39.04795,104,"Exon (ENSMUST00000134505.1/226922, exon 3 of 5)",1,21577644,21855902,278259,2,226922,ENSMUST00000134505.1,19894,ENSMUSG00000028033,Kcnq5,"potassium voltage-gated channel, subfamily Q, member 5"
chr1,21835600,21836008,409,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_19b,148,.,10.97994,19.21276,14.88378,290,"Exon (ENSMUST00000134505.1/226922, exon 3 of 5)",1,21577644,21855902,278259,2,226922,ENSMUST00000134505.1,19894,ENSMUSG00000028033,Kcnq5,"potassium voltage-gated channel, subfamily Q, member 5"
chr1,21837502,21837739,238,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_20,141,.,10.06333,18.43083,14.12364,115,"Exon (ENSMUST00000134505.1/226922, exon 2 of 5)",1,21577644,21855902,278259,2,226922,ENSMUST00000134505.1,18163,ENSMUSG00000028033,Kcnq5,"potassium voltage-gated channel, subfamily Q, member 5"
chr1,21960290,21960719,430,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_21,234,.,14.73883,28.01937,23.43508,272,Promoter (<=1kb),1,21398403,21961581,563179,2,226922,ENSMUST00000029667.12,862,ENSMUSG00000028033,Kcnq5,"potassium voltage-gated channel, subfamily Q, member 5"
chr1,24678055,24678312,258,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_22,43,.,5.04307,8.16499,4.3319,153,Promoter (<=1kb),1,24678630,24765448,86819,1,68421,ENSMUST00000191471.6,-318,ENSMUSG00000073725,Lmbrd1,LMBR1 domain containing 1
chr1,32104143,32104384,242,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_23,46,.,6.02952,8.51899,4.64635,93,Distal Intergenic,1,32172714,32658568,485855,1,170771,ENSMUST00000027226.11,-68330,ENSMUSG00000026058,Khdrbs2,"KH domain containing, RNA binding, signal transduction associated 2"
chr1,33525913,33526104,192,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_24,84,.,8.03936,12.56704,8.48372,84,"Intron (ENSMUST00000027312.10/19076, intron 8 of 13)",1,33478942,33622142,143201,2,19076,ENSMUST00000189552.1,96038,ENSMUSG00000026134,Prim2,"DNA primase, p58 subunit"
chr1,33612236,33612444,209,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_25,128,.,9.29396,17.15743,12.88809,98,Promoter (9-10kb),1,33478942,33622142,143201,2,19076,ENSMUST00000189552.1,9698,ENSMUSG00000026134,Prim2,"DNA primase, p58 subunit"
chr1,34434919,34435155,237,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_26,206,.,12.54052,25.11302,20.60915,107,Promoter (1-2kb),1,34427002,34433264,6263,2,100628580,ENSMUST00000192173.1,-1655,ENSMUSG00000092852,Mir5103,microRNA 5103
chr1,36264254,36264457,204,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_27,49,.,5.99301,8.79159,4.91008,83,Promoter (8-9kb),1,36264597,36273435,8839,2,214854,ENSMUST00000056946.7,8978,ENSMUSG00000047180,Neurl3,neuralized E3 ubiquitin protein ligase 3
chr1,36293558,36293787,230,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_28,176,.,9.72592,22.0444,17.62442,117,Distal Intergenic,1,36307733,36319203,11471,1,214855,ENSMUST00000126413.7,-13946,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36302407,36302553,147,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_29,35,.,5.22521,7.31075,3.53072,135,Promoter (5-6kb),1,36307733,36319203,11471,1,214855,ENSMUST00000126413.7,-5180,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36321210,36321435,226,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_30,26,.,4.84053,6.33878,2.6468,90,Promoter (4-5kb),1,36317027,36318132,1106,1,214855,ENSMUST00000141121.1,4183,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36321726,36322157,432,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_31,103,.,8.47438,14.50811,10.33955,116,Promoter (4-5kb),1,36317027,36318132,1106,1,214855,ENSMUST00000141121.1,4699,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36322256,36322921,666,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_32a,105,.,8.9667,14.67859,10.50543,191,Promoter (5-6kb),1,36317027,36318132,1106,1,214855,ENSMUST00000141121.1,5229,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36322256,36322921,666,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_32b,65,.,6.98685,10.47814,6.50357,556,Promoter (5-6kb),1,36317027,36318132,1106,1,214855,ENSMUST00000141121.1,5229,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36323022,36323234,213,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_33,57,.,6.35579,9.65423,5.72023,82,Promoter (5-6kb),1,36317027,36318132,1106,1,214855,ENSMUST00000141121.1,5995,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36323408,36323634,227,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_34,35,.,5.22521,7.31075,3.53072,70,Promoter (6-7kb),1,36317027,36318132,1106,1,214855,ENSMUST00000141121.1,6381,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36761717,36761877,161,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_35,51,.,5.40329,9.09517,5.19479,88,Promoter (<=1kb),1,36761798,36782818,21021,1,22637,ENSMUST00000027291.6,0,ENSMUSG00000026117,Zap70,zeta-chain (TCR) associated protein kinase
chr1,36766928,36767142,215,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_36,68,.,6.88543,10.82198,6.82804,98,Promoter (<=1kb),1,36766934,36771067,4134,1,22637,ENSMUST00000185871.1,0,ENSMUSG00000026117,Zap70,zeta-chain (TCR) associated protein kinase
chr1,37175695,37175870,176,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_37,98,.,8.70931,13.98965,9.84757,88,"Intron (ENSMUST00000238425.1/70853, intron 24 of 28)",1,37153849,37187605,33757,1,70853,ENSMUST00000169057.2,21846,ENSMUSG00000050122,Vwa3b,von Willebrand factor A domain containing 3B
chr1,37317806,37317980,175,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_38,111,.,8.97236,15.3379,11.14273,87,"Intron (ENSMUST00000146676.1/269180, intron 1 of 1)",1,37300308,37408733,108426,1,269180,ENSMUST00000136846.7,17498,ENSMUSG00000026113,Inpp4a,"inositol polyphosphate-4-phosphatase, type I"
chr1,37534603,37534749,147,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_39,36,.,5.40292,7.40928,3.62602,124,Promoter (1-2kb),1,37439340,37536235,96896,2,269181,ENSMUST00000042161.14,1486,ENSMUSG00000026110,Mgat4a,"mannoside acetylglucosaminyltransferase 4, isoenzyme A"
chr1,37619572,37619875,304,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_40,139,.,9.92791,18.20554,13.90827,187,Promoter (5-6kb),1,37611677,37625242,13566,2,72097,ENSMUST00000160023.5,5367,ENSMUSG00000026090,2010300C02Rik,RIKEN cDNA 2010300C02 gene
chr1,37890012,37890536,525,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_41,53,.,4.91249,9.23831,5.33442,117,Promoter (<=1kb),1,37890477,37898535,8059,1,107734,ENSMUST00000027256.11,0,ENSMUSG00000026087,Mrpl30,mitochondrial ribosomal protein L30
chr1,38657767,38657954,188,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_42,142,.,8.64526,18.545,14.22599,87,Promoter (7-8kb),1,38177327,38664955,487629,2,16764,ENSMUST00000039827.13,7001,ENSMUSG00000037138,Aff3,"AF4/FMR2 family, member 3"
chr1,38723730,38724038,309,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV_peak_43a,17,.,4.23719,5.3591,1.7557,65,Distal Intergenic,1,38535159,38664955,129797,2,16764,ENSMUST00000134963.1,-58775,ENSMUSG00000037138,Aff3,"AF4/FMR2 family, member 3"
