seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,9944041,9944187,147,*,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT_peak_1,29,.,5.39736,7.50645,2.98796,51,Promoter (<=1kb),1,9941959,9944118,2160,2,73824,ENSMUST00000182580.7,0,ENSMUSG00000098234,Snhg6,small nucleolar RNA host gene 6
chr1,13373963,13374112,150,*,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT_peak_2,82,.,8.41002,13.35014,8.26966,74,Promoter (<=1kb),1,13139159,13374083,234925,2,17978,ENSMUST00000068304.12,0,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
chr1,16228047,16228212,166,*,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT_peak_3,59,.,7.21904,10.89896,5.98836,78,Downstream (<1kb),1,16130502,16132547,2046,1,98711,ENSMUST00000152626.1,97545,ENSMUSG00000025921,Rdh10,retinol dehydrogenase 10 (all-trans)
chr1,24678486,24678655,170,*,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT_peak_4,68,.,7.64547,11.79621,6.8469,90,Promoter (<=1kb),1,24678630,24765448,86819,1,68421,ENSMUST00000191471.6,0,ENSMUSG00000073725,Lmbrd1,LMBR1 domain containing 1
chr1,30873658,30874060,403,*,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT_peak_5,259,.,16.60704,32.10823,25.92717,262,Promoter (<=1kb),1,30813571,30873695,60125,2,213109,ENSMUST00000186105.6,0,ENSMUSG00000048874,Phf3,PHD finger protein 3
chr1,34802418,34802587,170,*,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT_peak_6,26,.,5.25021,7.05412,2.66283,86,Promoter (<=1kb),1,34801741,34808911,7171,1,226970,ENSMUST00000160855.1,677,ENSMUSG00000037509,Arhgef4,Rho guanine nucleotide exchange factor (GEF) 4
chr1,36309612,36309967,356,*,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT_peak_7,178,.,13.10788,23.63769,17.82699,136,Promoter (1-2kb),1,36307779,36316578,8800,1,214855,ENSMUST00000140218.1,1833,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36369137,36369283,147,*,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT_peak_8,36,.,5.90649,8.29188,3.69716,72,Promoter (<=1kb),1,36335730,36369157,33428,2,226976,ENSMUST00000185912.6,0,ENSMUSG00000010453,Kansl3,KAT8 regulatory NSL complex subunit 3
chr1,36511708,36511974,267,*,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT_peak_9,72,.,7.32602,12.23985,7.22189,125,Promoter (<=1kb),1,36511867,36528237,16371,1,94218,ENSMUST00000001166.13,0,ENSMUSG00000001138,Cnnm3,cyclin M3
chr1,37419515,37419710,196,*,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT_peak_10,42,.,6.16841,8.93873,4.23084,90,3' UTR,1,37417084,37430103,13020,2,76178,ENSMUST00000027286.6,10393,ENSMUSG00000026112,Coa5,cytochrome C oxidase assembly factor 5
chr1,37430124,37430277,154,*,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT_peak_11,97,.,9.17456,14.94169,9.72477,75,Promoter (<=1kb),1,37430139,37438984,8846,1,67387,ENSMUST00000114925.9,0,ENSMUSG00000026111,Unc50,unc-50 homolog
chr1,39535705,39535851,147,*,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT_peak_12,29,.,5.35183,7.39971,2.97609,65,Promoter (<=1kb),1,39535802,39546873,11072,1,52846,ENSMUST00000003219.13,0,ENSMUSG00000003135,Cnot11,"CCR4-NOT transcription complex, subunit 11"
chr1,39842232,39842471,240,*,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT_peak_13,125,.,10.50042,18.02855,12.5612,102,Promoter (3-4kb),1,39839175,39845699,6525,2,73426,ENSMUST00000187091.6,3228,ENSMUSG00000101634,1700066B17Rik,RIKEN cDNA 1700066B17 gene
chr1,39917812,39918008,197,*,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT_peak_14,68,.,7.64547,11.79621,6.8469,94,"Intron (ENSMUST00000163854.8/26921, intron 2 of 30)",1,39901230,40024925,123696,1,26921,ENSMUST00000192509.5,16582,ENSMUSG00000026074,Map4k4,mitogen-activated protein kinase kinase kinase kinase 4
