seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,4689160,4689306,147,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_1,26,.,5.23419,6.5964,2.66457,121,"Exon (ENSMUST00000182774.1/ENSMUST00000182774.1, exon 1 of 1)",1,4783572,4785692,2121,2,27395,ENSMUST00000132625.1,96386,ENSMUSG00000033845,Mrpl15,mitochondrial ribosomal protein L15
chr1,7706076,7706240,165,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_2,106,.,9.75715,15.04665,10.68863,82,Distal Intergenic,1,7160557,7172659,12103,1,319263,ENSMUST00000183204.1,545519,ENSMUSG00000051285,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
chr1,7710451,7710601,151,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_3,106,.,9.75715,15.04665,10.68863,74,Distal Intergenic,1,7160557,7172659,12103,1,319263,ENSMUST00000183204.1,549894,ENSMUSG00000051285,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
chr1,9848308,9848470,163,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_4,38,.,6.13878,7.89347,3.88312,75,Promoter (<=1kb),1,9848321,9865631,17311,1,170755,ENSMUST00000188830.6,0,ENSMUSG00000025915,Sgk3,serum/glucocorticoid regulated kinase 3
chr1,10037954,10038151,198,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_5,171,.,12.24324,21.70935,17.15388,91,Promoter (<=1kb),1,10038006,10047534,9529,1,211660,ENSMUST00000191012.6,0,ENSMUSG00000056763,Cspp1,centrosome and spindle pole associated protein 1
chr1,13593202,13593662,461,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_6,223,.,13.21881,27.02354,22.33399,145,Promoter (3-4kb),1,13564698,13589910,25213,2,72265,ENSMUST00000027068.10,-3292,ENSMUSG00000025935,Tram1,translocating chain-associating membrane protein 1
chr1,16534217,16534378,162,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_7,147,.,11.28561,19.18973,14.704650000000001,81,Distal Intergenic,1,16228816,16520112,291297,2,29819,ENSMUST00000162435.7,-14105,ENSMUSG00000025920,Stau2,staufen double-stranded RNA binding protein 2
chr1,16656887,16657404,518,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_8,226,.,15.25748,27.35787,22.66075,171,Promoter (<=1kb),1,16642767,16657042,14276,2,67923,ENSMUST00000115352.9,0,ENSMUSG00000079658,Eloc,elongin C
chr1,20740610,20740885,276,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_9,237,.,13.85475,28.4555,23.726680000000002,143,Distal Intergenic,1,20730905,20734496,3592,1,16171,ENSMUST00000027061.4,9705,ENSMUSG00000025929,Il17a,interleukin 17A
chr1,20787028,20787174,147,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_10,51,.,6.59107,9.24118,5.14269,68,Promoter (2-3kb),1,20777146,20784270,7125,2,257630,ENSMUST00000039046.9,-2758,ENSMUSG00000041872,Il17f,interleukin 17F
chr1,20890347,20890647,301,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_11,385,.,18.6243,43.56146,38.53505,183,Promoter (<=1kb),1,20890606,20939650,49045,1,74229,ENSMUST00000189400.6,0,ENSMUSG00000025931,Paqr8,progestin and adipoQ receptor family member VIII
chr1,21333722,21333927,206,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_12,78,.,7.9653,12.06068,7.82831,109,Distal Intergenic,1,21349641,21352200,2560,1,368204,ENSMUST00000088407.3,-15714,ENSMUSG00000067750,Khdc1a,KH domain containing 1A
chr1,25014843,25015075,233,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_13,217,.,14.28011,26.3829,21.70743,117,Distal Intergenic,1,25131252,25204723,73472,2,210933,ENSMUST00000154102.1,189648,ENSMUSG00000033569,Adgrb3,adhesion G protein-coupled receptor B3
chr1,25019282,25019453,172,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_14,70,.,6.26878,11.20838,7.02676,72,Distal Intergenic,1,25131252,25204723,73472,2,210933,ENSMUST00000154102.1,185270,ENSMUSG00000033569,Adgrb3,adhesion G protein-coupled receptor B3
chr1,33814453,33814613,161,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_15,51,.,7.04337,9.24118,5.14269,88,Promoter (<=1kb),1,33761545,33814527,52983,2,98403,ENSMUST00000019861.12,0,ENSMUSG00000042197,Zfp451,zinc finger protein 451
chr1,33883389,33883852,464,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_16,424,.,16.01986,47.49498,42.41013,288,Promoter (<=1kb),1,33862695,33883480,20786,2,320705,ENSMUST00000195350.5,0,ENSMUSG00000042182,Bend6,BEN domain containing 6
chr1,34433415,34433588,174,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_17,106,.,8.64261,15.02208,10.68156,69,Promoter (<=1kb),1,34427002,34433264,6263,2,100628580,ENSMUST00000192173.1,-151,ENSMUSG00000092852,Mir5103,microRNA 5103
chr1,36069574,36069720,147,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_18,38,.,6.13878,7.89347,3.88312,80,Promoter (1-2kb),1,36068400,36106446,38047,1,50785,ENSMUST00000088174.3,1174,ENSMUSG00000045216,Hs6st1,heparan sulfate 6-O-sulfotransferase 1
chr1,36287667,36287813,147,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_19,30,.,5.70788,7.04947,3.08604,71,Distal Intergenic,1,36268861,36274679,5819,2,214854,ENSMUST00000188666.2,-12988,ENSMUSG00000047180,Neurl3,neuralized E3 ubiquitin protein ligase 3
chr1,36293519,36293736,218,*,2017_PNAS_Li___STAT3_IL21-CD4_peak_20,186,.,12.64371,23.24163,18.6394,118,Distal Intergenic,1,36307733,36319203,11471,1,214855,ENSMUST00000126413.7,-13997,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
