seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,4748219,4748389,171,*,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT_peak_1,40,.,4.46364,7.77411,4.0198,87,Distal Intergenic,1,4783572,4785692,2121,2,27395,ENSMUST00000132625.1,37303,ENSMUSG00000033845,Mrpl15,mitochondrial ribosomal protein L15
chr1,4785684,4785918,235,*,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT_peak_2,80,.,5.85852,12.11686,8.01243,105,Promoter (<=1kb),1,4773206,4785710,12505,2,27395,ENSMUST00000130201.7,0,ENSMUSG00000033845,Mrpl15,mitochondrial ribosomal protein L15
chr1,6214564,6215002,439,*,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT_peak_3,40,.,4.46364,7.77411,4.0198,128,Promoter (<=1kb),1,6214645,6276648,62004,1,12421,ENSMUST00000027040.12,0,ENSMUSG00000025907,Rb1cc1,RB1-inducible coiled-coil 1
chr1,7089087,7089246,160,*,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT_peak_4,40,.,4.46364,7.77411,4.0198,98,Promoter (<=1kb),1,7089104,7160902,71799,1,319263,ENSMUST00000182306.1,0,ENSMUSG00000051285,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
chr1,7397642,7397791,150,*,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT_peak_5,44,.,4.57051,8.27538,4.49132,89,"Exon (ENSMUST00000181554.1/ENSMUST00000181554.1, exon 1 of 3)",1,7160557,7172659,12103,1,319263,ENSMUST00000183204.1,237085,ENSMUSG00000051285,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
chr1,7397871,7398487,617,*,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT_peak_6a,51,.,4.78265,8.99235,5.14317,188,Distal Intergenic,1,7160557,7172659,12103,1,319263,ENSMUST00000183204.1,237314,ENSMUSG00000051285,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
chr1,7397871,7398487,617,*,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT_peak_6b,65,.,5.25251,10.57661,6.59457,502,Distal Intergenic,1,7160557,7172659,12103,1,319263,ENSMUST00000183204.1,237314,ENSMUSG00000051285,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
chr1,9700401,9700716,316,*,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT_peak_7,47,.,4.74261,8.59636,4.77,85,Promoter (<=1kb),1,9667415,9700209,32795,2,17864,ENSMUST00000088658.10,-192,ENSMUSG00000025912,Mybl1,myeloblastosis oncogene-like 1
chr1,9848085,9848392,308,*,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT_peak_8,53,.,4.89743,9.20991,5.34693,96,Promoter (<=1kb),1,9848272,9900843,52572,1,170755,ENSMUST00000171265.7,0,ENSMUSG00000025915,Sgk3,serum/glucocorticoid regulated kinase 3
chr1,9943945,9944262,318,*,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT_peak_9,63,.,5.29661,10.30522,6.34583,98,Promoter (<=1kb),1,9941959,9944118,2160,2,73824,ENSMUST00000182580.7,0,ENSMUSG00000098234,Snhg6,small nucleolar RNA host gene 6
