seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,24611545,24611975,431,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_1,158,.,2.39619,20.84624,15.89042,256,"Exon (ENSMUST00000187714.1/ENSMUST00000187714.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-24073,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24612131,24612584,454,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_2,125,.,2.25242,17.45492,12.52959,319,"Exon (ENSMUST00000187714.1/ENSMUST00000187714.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-24659,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24612911,24616174,3264,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_3a,34,.,1.79822,8.13827,3.40762,86,"Exon (ENSMUST00000188299.1/ENSMUST00000188299.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25439,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24612911,24616174,3264,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_3b,229,.,2.6657,27.99211,22.97069,470,"Exon (ENSMUST00000188299.1/ENSMUST00000188299.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25439,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24612911,24616174,3264,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_3c,198,.,2.55161,24.811,19.81961,796,"Exon (ENSMUST00000188299.1/ENSMUST00000188299.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25439,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24612911,24616174,3264,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_3d,260,.,2.77677,31.10254,26.05292,1008,"Exon (ENSMUST00000188299.1/ENSMUST00000188299.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25439,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24612911,24616174,3264,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_3e,201,.,2.56374,25.16358,20.16922,1410,"Exon (ENSMUST00000188299.1/ENSMUST00000188299.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25439,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24612911,24616174,3264,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_3f,157,.,2.38858,20.72134,15.7669,1648,"Exon (ENSMUST00000188299.1/ENSMUST00000188299.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25439,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24612911,24616174,3264,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_3g,138,.,2.30851,18.8076,13.87025,1974,"Exon (ENSMUST00000188299.1/ENSMUST00000188299.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25439,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24612911,24616174,3264,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_3h,107,.,2.17254,15.67585,10.76861,2311,"Exon (ENSMUST00000188299.1/ENSMUST00000188299.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25439,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24612911,24616174,3264,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_3i,110,.,2.21448,15.98969,11.07942,2871,"Exon (ENSMUST00000188299.1/ENSMUST00000188299.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25439,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24612911,24616174,3264,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_3j,201,.,2.56324,25.15499,20.16077,3095,"Exon (ENSMUST00000188299.1/ENSMUST00000188299.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25439,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,38647503,38647692,190,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_4,50,.,5.06415,9.86352,5.05852,111,"Intron (ENSMUST00000039827.13/16764, intron 1 of 22)",1,38177327,38664955,487629,2,16764,ENSMUST00000039827.13,17263,ENSMUSG00000037138,Aff3,"AF4/FMR2 family, member 3"
chr1,87180949,87181117,169,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_5,78,.,4.94962,12.72416,7.85444,84,Promoter (2-3kb),1,87183313,87188405,5093,1,69453,ENSMUST00000044533.8,-2196,ENSMUSG00000036480,Prss56,"protease, serine 56"
chr1,130795533,130795696,164,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_6,30,.,4.83066,7.80992,3.09639,64,Promoter (5-6kb),1,130800902,130814708,13807,1,64435,ENSMUST00000112477.8,-5206,ENSMUSG00000026415,Fcamr,"Fc receptor, IgA, IgM, high affinity"
chr1,144086227,144086383,157,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_7,50,.,5.45428,9.87982,5.07365,79,Distal Intergenic,1,143999338,144004161,4824,2,19735,ENSMUST00000127206.7,-82066,ENSMUSG00000026360,Rgs2,regulator of G-protein signaling 2
chr1,192453965,192454210,246,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_8,30,.,2.42064,7.73926,3.03066,146,"Intron (ENSMUST00000078470.11/16510, intron 10 of 10)",1,192434740,192510159,75420,1,16510,ENSMUST00000151152.2,19225,ENSMUSG00000058248,Kcnh1,"potassium voltage-gated channel, subfamily H (eag-related), member 1"
chr1,195371679,195372004,326,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_9,200,.,2.58518,25.08897,20.09534,163,Distal Intergenic,1,195136811,195176716,39906,2,12902,ENSMUST00000195120.5,-194963,ENSMUSG00000026616,Cr2,complement receptor 2
chr10,13424600,13424747,148,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_10,73,.,5.50868,12.18941,7.32785,71,"Intron (ENSMUST00000105545.11/215789, intron 1 of 12)",10,13214258,13388970,174713,2,215789,ENSMUST00000079698.6,-35630,ENSMUSG00000062866,Phactr2,phosphatase and actin regulator 2
chr10,22142239,22142555,317,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_11,21,.,1.94343,6.81555,2.1754,155,Promoter (6-7kb),10,22117362,22148610,31249,2,319887,ENSMUST00000181677.1,6055,ENSMUSG00000097327,E030030I06Rik,RIKEN cDNA E030030I06 gene
chr10,29970874,29971122,249,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_12,122,.,3.6468,17.16473,12.24231,124,Distal Intergenic,10,30194569,30200492,5924,2,66311,ENSMUST00000216853.1,229370,ENSMUSG00000075266,Cenpw,centromere protein W
chr10,75222557,75222703,147,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_13,53,.,4.57989,10.17817,5.36197,70,Promoter (7-8kb),10,75229855,75312399,82545,1,74392,ENSMUST00000040105.7,-7152,ENSMUSG00000033444,Specc1l,sperm antigen with calponin homology and coiled-coil domains 1-like
chr10,89599362,89599508,147,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_14,37,.,4.54139,8.52785,3.77423,102,Promoter (<=1kb),10,89576011,89599815,23805,2,216227,ENSMUST00000105295.1,307,ENSMUSG00000019935,Slc17a8,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 8"
chr10,120616701,120616855,155,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_15,69,.,5.88923,11.78457,6.93097,89,Distal Intergenic,10,120361275,120476469,115195,2,15364,ENSMUST00000159699.1,-140232,ENSMUSG00000056758,Hmga2,high mobility group AT-hook 2
chr10,124138590,124138745,156,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_16,83,.,6.21437,13.19637,8.31954,70,Distal Intergenic,10,124469074,124524488,55415,1,75030,ENSMUST00000219167.1,-330329,ENSMUSG00000112364,4930503E24Rik,"eukaryotic translation initiation factor 3, subunit I pseudogene"
chr10,130594760,130594985,226,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_17,27,.,1.91138,7.3986,2.71025,84,Distal Intergenic,10,130471052,130497396,26345,2,625131,ENSMUST00000164227.3,-97364,ENSMUSG00000091511,Vmn2r87,"vomeronasal 2, receptor 87"
chr11,3100352,3100588,237,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_18,74,.,2.32643,12.331480000000001,7.46744,136,Distal Intergenic,11,3125904,3129396,3493,1,236604,ENSMUST00000145164.7,-25316,NA,Pisd-ps1,"phosphatidylserine decarboxylase, pseudogene 1"
chr11,8830621,8830767,147,*,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8_peak_19,38,.,5.12073,8.61814,3.86183,76,"Intron (ENSMUST00000154153.7/ENSMUST00000154153.7, intron 49 of 49)",11,8431652,8664681,233030,2,319939,ENSMUST00000239111.1,-165940,ENSMUSG00000020422,Tns3,tensin 3
