seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,3671026,3671256,231,*,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN_peak_1,67,.,7.42254,10.91414,6.74224,88,Promoter (<=1kb),1,3214482,3671498,457017,2,497097,ENSMUST00000070533.4,242,ENSMUSG00000051951,Xkr4,X-linked Kx blood group related 4
chr1,4491873,4492681,809,*,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN_peak_2a,174,.,11.80616,22.71383,17.4382,135,Promoter (1-2kb),1,4492465,4493735,1271,2,20671,ENSMUST00000191939.1,1054,ENSMUSG00000025902,Sox17,SRY (sex determining region Y)-box 17
chr1,4491873,4492681,809,*,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN_peak_2b,45,.,5.21981,8.41215,4.5922,472,Promoter (1-2kb),1,4492465,4493735,1271,2,20671,ENSMUST00000191939.1,1054,ENSMUSG00000025902,Sox17,SRY (sex determining region Y)-box 17
chr1,4491873,4492681,809,*,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN_peak_2c,57,.,6.79631,9.73887,5.71666,652,Promoter (1-2kb),1,4492465,4493735,1271,2,20671,ENSMUST00000191939.1,1054,ENSMUSG00000025902,Sox17,SRY (sex determining region Y)-box 17
chr1,4493040,4493603,564,*,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN_peak_3a,30,.,4.63343,6.6833,3.07326,138,Promoter (<=1kb),1,4492465,4493735,1271,2,20671,ENSMUST00000191939.1,132,ENSMUSG00000025902,Sox17,SRY (sex determining region Y)-box 17
chr1,4493040,4493603,564,*,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN_peak_3b,81,.,7.53652,12.52288,8.19301,332,Promoter (<=1kb),1,4492465,4493735,1271,2,20671,ENSMUST00000191939.1,132,ENSMUSG00000025902,Sox17,SRY (sex determining region Y)-box 17
chr1,4493040,4493603,564,*,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN_peak_3c,32,.,5.19101,6.95301,3.28586,483,Promoter (<=1kb),1,4492465,4493735,1271,2,20671,ENSMUST00000191939.1,132,ENSMUSG00000025902,Sox17,SRY (sex determining region Y)-box 17
chr1,4497010,4497642,633,*,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN_peak_4a,67,.,7.10942,10.91414,6.74224,109,Promoter (<=1kb),1,4491390,4497354,5965,2,20671,ENSMUST00000192650.5,0,ENSMUSG00000025902,Sox17,SRY (sex determining region Y)-box 17
chr1,4497010,4497642,633,*,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN_peak_4b,41,.,5.77739,7.99793,4.19941,367,Promoter (<=1kb),1,4491390,4497354,5965,2,20671,ENSMUST00000192650.5,0,ENSMUSG00000025902,Sox17,SRY (sex determining region Y)-box 17
chr1,4497010,4497642,633,*,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN_peak_4c,61,.,6.95014,10.19656,6.11664,500,Promoter (<=1kb),1,4491390,4497354,5965,2,20671,ENSMUST00000192650.5,0,ENSMUSG00000025902,Sox17,SRY (sex determining region Y)-box 17
chr1,4571651,4572030,380,*,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN_peak_5,57,.,6.79631,9.73887,5.71666,289,Distal Intergenic,1,4491390,4497354,5965,2,20671,ENSMUST00000192650.5,-74297,ENSMUSG00000025902,Sox17,SRY (sex determining region Y)-box 17
chr1,5018041,5018243,203,*,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN_peak_6,32,.,5.19101,6.95301,3.28586,73,Promoter (<=1kb),1,4910402,5018735,108334,2,58175,ENSMUST00000119256.7,492,ENSMUSG00000002459,Rgs20,regulator of G-protein signaling 20
