seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,6406473,6406690,218,*,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT_peak_1,47,.,5.52429,9.64666,4.76939,84,Distal Intergenic,1,6359218,6394731,35514,1,620393,ENSMUST00000133144.3,47255,ENSMUSG00000087247,Alkal1,ALK and LTK ligand 1
chr1,6454014,6454210,197,*,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT_peak_2,100,.,6.3846,15.21363,10.08214,96,Distal Intergenic,1,6487231,6860934,373704,1,240690,ENSMUST00000140079.7,-33021,ENSMUSG00000033740,St18,suppression of tumorigenicity 18
chr1,6454370,6454604,235,*,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT_peak_3,241,.,9.78713,29.63692,24.10961,118,Distal Intergenic,1,6487231,6860934,373704,1,240690,ENSMUST00000140079.7,-32627,ENSMUSG00000033740,St18,suppression of tumorigenicity 18
chr1,6467172,6467401,230,*,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT_peak_4,229,.,10.37584,28.47857,22.97753,96,Distal Intergenic,1,6487231,6860934,373704,1,240690,ENSMUST00000140079.7,-19830,ENSMUSG00000033740,St18,suppression of tumorigenicity 18
chr1,9883119,9883482,364,*,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT_peak_5,259,.,10.96183,31.48498,25.91312,219,Promoter (<=1kb),1,9883467,9889077,5611,1,170755,ENSMUST00000191338.1,0,ENSMUSG00000025915,Sgk3,serum/glucocorticoid regulated kinase 3
chr1,10220202,10220390,189,*,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT_peak_6,84,.,6.39498,13.53871,8.47626,90,"Intron (ENSMUST00000088615.10/211673, intron 1 of 37)",1,10209161,10214213,5053,2,211673,ENSMUST00000186720.1,-5989,ENSMUSG00000067851,Arfgef1,ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited)
chr1,13155401,13155665,265,*,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT_peak_7,347,.,12.50945,40.56219,34.77284,132,Promoter (4-5kb),1,13148429,13151018,2590,2,17978,ENSMUST00000133232.1,-4383,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
chr1,13161482,13161643,162,*,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT_peak_8,109,.,7.05597,16.1165,10.95133,75,"Intron (ENSMUST00000081713.10/17978, intron 13 of 21)",1,13148429,13151018,2590,2,17978,ENSMUST00000133232.1,-10464,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
chr1,13162469,13162649,181,*,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT_peak_9,167,.,8.60657,22.13427,16.77765,87,"Intron (ENSMUST00000081713.10/17978, intron 12 of 21)",1,13148429,13151018,2590,2,17978,ENSMUST00000133232.1,-11451,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
chr1,13294856,13295067,212,*,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT_peak_10,174,.,8.70654,22.86902,17.49545,98,Promoter (4-5kb),1,13190106,13299722,109617,2,17978,ENSMUST00000145280.1,4655,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
