seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,4807808,4808000,193,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_1,44,.,6.06734,8.69815,4.42295,112,Promoter (<=1kb),1,4807823,4846739,38917,1,18777,ENSMUST00000027036.10,0,ENSMUSG00000025903,Lypla1,lysophospholipase 1
chr1,6214545,6214707,163,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_2,86,.,7.16449,13.19334,8.65079,72,Promoter (<=1kb),1,6214645,6276648,62004,1,12421,ENSMUST00000027040.12,0,ENSMUSG00000025907,Rb1cc1,RB1-inducible coiled-coil 1
chr1,7088696,7089018,323,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_3,19,.,4.34373,5.92452,1.93692,53,Promoter (<=1kb),1,7088920,7173628,84709,1,319263,ENSMUST00000061280.16,0,ENSMUSG00000051285,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
chr1,9848189,9848351,163,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_4,50,.,6.3566,9.3915400000000009,5.07029,91,Promoter (<=1kb),1,9848272,9900843,52572,1,170755,ENSMUST00000171265.7,0,ENSMUSG00000025915,Sgk3,serum/glucocorticoid regulated kinase 3
chr1,13267545,13267733,189,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_5,130,.,10.47404,17.75835,13.03087,81,"Intron (ENSMUST00000081713.10/17978, intron 2 of 21)",1,13190106,13299722,109617,2,17978,ENSMUST00000145280.1,31989,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
chr1,13593605,13593776,172,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_6,79,.,7.88755,12.50332,7.98731,73,Promoter (3-4kb),1,13564698,13589910,25213,2,72265,ENSMUST00000027068.10,-3695,ENSMUSG00000025935,Tram1,translocating chain-associating membrane protein 1
chr1,16656955,16657146,192,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_7,23,.,4.89235,6.42653,2.37224,97,Promoter (<=1kb),1,16642767,16657042,14276,2,67923,ENSMUST00000115352.9,0,ENSMUSG00000079658,Eloc,elongin C
chr1,24678497,24678666,170,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_8,27,.,4.41501,6.82003,2.72243,71,Promoter (<=1kb),1,24678630,24765448,86819,1,68421,ENSMUST00000191471.6,0,ENSMUSG00000073725,Lmbrd1,LMBR1 domain containing 1
chr1,30873798,30874105,308,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_9,577,.,21.89149,63.86707,57.74065,126,Promoter (<=1kb),1,30815315,30873921,58607,2,213109,ENSMUST00000191245.6,0,ENSMUSG00000048874,Phf3,PHD finger protein 3
chr1,34842957,34843138,182,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_10,44,.,6.06734,8.69815,4.42295,112,Promoter (<=1kb),1,34813219,34843050,29832,2,214469,ENSMUST00000167518.7,0,ENSMUSG00000037503,Fam168b,"family with sequence similarity 168, member B"
chr1,36264219,36264380,162,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_11,86,.,8.27138,13.18147,8.64079,79,Promoter (9-10kb),1,36264597,36273435,8839,2,214854,ENSMUST00000056946.7,9055,ENSMUSG00000047180,Neurl3,neuralized E3 ubiquitin protein ligase 3
chr1,36309656,36309846,191,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_12,151,.,10.97958,19.97759,15.1716,94,Promoter (1-2kb),1,36307779,36316578,8800,1,214855,ENSMUST00000140218.1,1877,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36369118,36369269,152,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_13,86,.,7.4031,13.16553,8.62596,93,Promoter (<=1kb),1,36335730,36369157,33428,2,226976,ENSMUST00000185912.6,0,ENSMUSG00000010453,Kansl3,KAT8 regulatory NSL complex subunit 3
chr1,36511638,36511893,256,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_14,824,.,31.74088,89.08779,82.46991,132,Promoter (<=1kb),1,36511867,36528237,16371,1,94218,ENSMUST00000001166.13,0,ENSMUSG00000001138,Cnnm3,cyclin M3
chr1,36766938,36767084,147,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_15,43,.,5.90058,8.64133,4.37866,74,Promoter (<=1kb),1,36766934,36771067,4134,1,22637,ENSMUST00000185871.1,4,ENSMUSG00000026117,Zap70,zeta-chain (TCR) associated protein kinase
chr1,37865025,37865394,370,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_16a,66,.,6.83565,11.07871,6.64039,101,Promoter (<=1kb),1,37754776,37865079,110304,2,211484,ENSMUST00000041815.14,0,ENSMUSG00000060771,Tsga10,testis specific 10
chr1,37865025,37865394,370,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_16b,75,.,6.96762,12.04584,7.56401,269,Promoter (<=1kb),1,37754776,37865079,110304,2,211484,ENSMUST00000041815.14,0,ENSMUSG00000060771,Tsga10,testis specific 10
chr1,37997942,37998130,189,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_17,36,.,5.22572,7.84546,3.63484,113,Promoter (<=1kb),1,37998010,38055579,57570,1,226982,ENSMUST00000027252.7,0,ENSMUSG00000026083,Eif5b,eukaryotic translation initiation factor 5B
chr1,39280984,39281154,171,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_18,76,.,7.85614,12.13546,7.64252,101,"Intron (ENSMUST00000173050.7/18143, intron 2 of 2)",1,39341555,39345466,3912,1,18143,ENSMUST00000172825.1,-60401,ENSMUSG00000026077,Npas2,neuronal PAS domain protein 2
chr1,39367694,39367929,236,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_19,312,.,17.59529,36.67962,31.26792,119,Promoter (<=1kb),1,39367842,39371911,4070,1,114641,ENSMUST00000086535.11,0,ENSMUSG00000073702,Rpl31,ribosomal protein L31
chr1,39842249,39842611,363,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_20,116,.,9.31116,16.30278,11.63054,118,Promoter (3-4kb),1,39839175,39845699,6525,2,73426,ENSMUST00000187091.6,3088,ENSMUSG00000101634,1700066B17Rik,RIKEN cDNA 1700066B17 gene
chr1,39917773,39917949,177,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_21,55,.,6.67408,9.93008,5.55797,85,"Intron (ENSMUST00000163854.8/26921, intron 2 of 30)",1,39901230,40024925,123696,1,26921,ENSMUST00000192509.5,16543,ENSMUSG00000026074,Map4k4,mitogen-activated protein kinase kinase kinase kinase 4
chr1,40381046,40381193,148,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_22,71,.,7.61434,11.64978,7.18345,64,Distal Intergenic,1,40429570,40446723,17154,1,17082,ENSMUST00000174335.7,-48377,ENSMUSG00000026069,Il1rl1,interleukin 1 receptor-like 1
chr1,40475827,40475996,170,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_23,54,.,6.66982,9.80661,5.45378,91,Promoter (9-10kb),1,40466006,40500854,34849,1,16182,ENSMUST00000108044.3,9821,ENSMUSG00000026070,Il18r1,interleukin 18 receptor 1
chr1,43933498,43933743,246,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_24,368,.,16.98358,42.4623,36.84112,136,Promoter (<=1kb),1,43933647,43949405,15759,1,22019,ENSMUST00000185579.6,0,ENSMUSG00000041763,Tpp2,tripeptidyl peptidase II
chr1,46075838,46076248,411,*,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT_peak_25,146,.,7.30987,19.44591,14.65851,242,Promoter (8-9kb),1,46066853,46373546,306694,1,227058,ENSMUST00000238212.1,8985,ENSMUSG00000041144,Dnah7b,"dynein, axonemal, heavy chain 7B"
