seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,36322150,36322343,194,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO_peak_1,99,.,9.34299,15.24766,9.95923,114,Promoter (5-6kb),1,36317027,36318132,1106,1,214855,ENSMUST00000141121.1,5123,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36323018,36323473,456,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO_peak_2a,56,.,7.18692,10.78766,5.69178,180,Promoter (5-6kb),1,36317027,36318132,1106,1,214855,ENSMUST00000141121.1,5991,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36323018,36323473,456,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO_peak_2b,74,.,8.10768,12.66717,7.48595,374,Promoter (5-6kb),1,36317027,36318132,1106,1,214855,ENSMUST00000141121.1,5991,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,48462122,48462291,170,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO_peak_3,125,.,10.23999,17.92663,12.55285,90,"Exon (ENSMUST00000083009.1/ENSMUST00000083009.1, exon 1 of 1)",1,49244616,49338246,93631,1,442837,ENSMUST00000056879.8,-782325,ENSMUSG00000051616,C230029F24Rik,RIKEN cDNA C230029F24 gene
chr1,51467909,51468102,194,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO_peak_4,58,.,7.14897,10.94232,5.84141,68,Promoter (5-6kb),1,51471339,51473396,2058,2,109019,ENSMUST00000185961.1,5294,ENSMUSG00000026107,Nabp1,nucleic acid binding protein 1
chr1,52169277,52169459,183,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO_peak_5,134,.,10.9566,18.89987,13.48981,85,Promoter (<=1kb),1,52166282,52169145,2864,2,14660,ENSMUST00000126221.1,-132,ENSMUSG00000026103,Gls,glutaminase
chr1,52169689,52169883,195,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO_peak_6,43,.,5.97907,9.35954,4.36469,127,Promoter (<=1kb),1,52166282,52169145,2864,2,14660,ENSMUST00000126221.1,-544,ENSMUSG00000026103,Gls,glutaminase
chr1,52170816,52170962,147,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO_peak_7,33,.,5.69035,8.25563,3.34168,113,Promoter (1-2kb),1,52166282,52169145,2864,2,14660,ENSMUST00000126221.1,-1671,ENSMUSG00000026103,Gls,glutaminase
chr1,52171020,52171200,181,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO_peak_8,31,.,5.74953,8.01517,3.1137,78,Promoter (1-2kb),1,52166282,52169145,2864,2,14660,ENSMUST00000126221.1,-1875,ENSMUSG00000026103,Gls,glutaminase
chr1,72226215,72226851,637,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO_peak_9a,300,.,16.82714,35.94244,30.06162,118,"Exon (ENSMUST00000178786.1/ENSMUST00000178786.1, exon 1 of 1)",1,72159442,72212307,52866,2,381269,ENSMUST00000048860.8,-13908,ENSMUSG00000039395,Mreg,melanoregulin
chr1,72226215,72226851,637,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO_peak_9b,170,.,11.03828,22.60755,17.08654,326,"Exon (ENSMUST00000178786.1/ENSMUST00000178786.1, exon 1 of 1)",1,72159442,72212307,52866,2,381269,ENSMUST00000048860.8,-13908,ENSMUSG00000039395,Mreg,melanoregulin
