seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,4807661,4807865,205,*,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4_peak_1,50,.,6.83488,9.09761,5.00476,100,Promoter (<=1kb),1,4807788,4848410,40623,1,18777,ENSMUST00000134384.7,0,ENSMUSG00000025903,Lypla1,lysophospholipase 1
chr1,6214822,6215012,191,*,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4_peak_2,31,.,5.09843,6.95301,3.11453,43,Promoter (<=1kb),1,6215008,6234010,19003,1,12421,ENSMUST00000160062.7,0,ENSMUSG00000025907,Rb1cc1,RB1-inducible coiled-coil 1
chr1,7397817,7398118,302,*,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4_peak_3,76,.,8.18669,12.06849,7.68602,178,"Exon (ENSMUST00000193732.1/ENSMUST00000193732.1, exon 1 of 5)",1,7160557,7172659,12103,1,319263,ENSMUST00000183204.1,237260,ENSMUSG00000051285,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
chr1,9700246,9700451,206,*,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4_peak_4,50,.,6.08381,9.08008,5.00341,96,Promoter (<=1kb),1,9667415,9700209,32795,2,17864,ENSMUST00000088658.10,-37,ENSMUSG00000025912,Mybl1,myeloblastosis oncogene-like 1
chr1,9700611,9700758,148,*,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4_peak_5,19,.,4.81103,5.61072,1.943,62,Promoter (<=1kb),1,9667415,9700209,32795,2,17864,ENSMUST00000088658.10,-402,ENSMUSG00000025912,Mybl1,myeloblastosis oncogene-like 1
chr1,9798240,9798489,250,*,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4_peak_6,39,.,5.85061,7.89347,3.90611,41,Promoter (<=1kb),1,9798208,9900008,101801,1,170755,ENSMUST00000188298.6,32,ENSMUSG00000025915,Sgk3,serum/glucocorticoid regulated kinase 3
chr1,9833498,9833710,213,*,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4_peak_7,165,.,12.39164,21.37209,16.54415,118,"Intron (ENSMUST00000166384.7/170755, intron 1 of 16)",1,9848272,9900843,52572,1,170755,ENSMUST00000171265.7,-14562,ENSMUSG00000025915,Sgk3,serum/glucocorticoid regulated kinase 3
chr1,9848160,9848449,290,*,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4_peak_8,17,.,4.91617,5.35659,1.70852,30,Promoter (<=1kb),1,9848272,9900843,52572,1,170755,ENSMUST00000171265.7,0,ENSMUSG00000025915,Sgk3,serum/glucocorticoid regulated kinase 3
chr1,9968170,9968332,163,*,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4_peak_9,60,.,5.80766,10.25134,6.07768,94,Promoter (<=1kb),1,9960163,9967932,7770,2,100039596,ENSMUST00000185184.1,-238,ENSMUSG00000099032,Tcf24,transcription factor 24
chr1,10037959,10038141,183,*,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4_peak_10,98,.,9.31694,14.40717,9.87949,85,Promoter (<=1kb),1,10038006,10047534,9529,1,211660,ENSMUST00000191012.6,0,ENSMUSG00000056763,Cspp1,centrosome and spindle pole associated protein 1
