seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,9938719,9938949,231,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_1,23,.,5.00573,6.62106,2.35005,153,Promoter (3-4kb),1,9942463,9942549,87,2,266793,ENSMUST00000175437.1,3600,ENSMUSG00000093178,Snord87,"small nucleolar RNA, C/D box 87"
chr1,16097240,16097386,147,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_2,45,.,6.25623,9.0255,4.51832,67,Promoter (3-4kb),1,16065979,16093325,27347,2,75799,ENSMUST00000151004.1,-3915,ENSMUSG00000067795,4930444P10Rik,RIKEN cDNA 4930444P10 gene
chr1,36322068,36322393,326,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_3,47,.,5.91766,9.26113,4.72249,196,3' UTR,1,36317027,36318132,1106,1,214855,ENSMUST00000141121.1,5041,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,39374442,39374765,324,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_4,13,.,4.37936,5.48987,1.39833,69,Promoter (4-5kb),1,39369850,39371366,1517,1,114641,ENSMUST00000191855.1,4592,ENSMUSG00000073702,Rpl31,ribosomal protein L31
chr1,39375000,39375153,154,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_5,68,.,7.50747,11.59586,6.89426,72,"Intron (ENSMUST00000054462.10/54610, intron 17 of 19)",1,39369850,39371366,1517,1,114641,ENSMUST00000191855.1,5150,ENSMUSG00000073702,Rpl31,ribosomal protein L31
chr1,39544486,39544688,203,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_6,93,.,8.66464,14.1379,9.30126,95,Promoter (4-5kb),1,39548745,39548854,110,2,100217461,ENSMUST00000104516.1,4166,ENSMUSG00000077704,Snord89,"small nucleolar RNA, C/D box 89"
chr1,48462123,48462384,262,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_7,240,.,15.01494,29.39414,24.04392,120,"Exon (ENSMUST00000083009.1/ENSMUST00000083009.1, exon 1 of 1)",1,49244616,49338246,93631,1,442837,ENSMUST00000056879.8,-782232,ENSMUSG00000051616,C230029F24Rik,RIKEN cDNA C230029F24 gene
chr1,51466575,51466916,342,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_8a,53,.,5.30405,9.96481,5.38619,85,3' UTR,1,51471339,51473396,2058,2,109019,ENSMUST00000185961.1,6480,ENSMUSG00000026107,Nabp1,nucleic acid binding protein 1
chr1,51466575,51466916,342,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_8b,43,.,5.83774,8.82028,4.33106,279,3' UTR,1,51471339,51473396,2058,2,109019,ENSMUST00000185961.1,6480,ENSMUSG00000026107,Nabp1,nucleic acid binding protein 1
chr1,51467062,51467275,214,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_9,47,.,5.91766,9.26113,4.72249,70,3' UTR,1,51471339,51473396,2058,2,109019,ENSMUST00000185961.1,6121,ENSMUSG00000026107,Nabp1,nucleic acid binding protein 1
chr1,51467702,51468201,500,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_10,54,.,5.72405,9.98624,5.40093,349,3' UTR,1,51471339,51473396,2058,2,109019,ENSMUST00000185961.1,5195,ENSMUSG00000026107,Nabp1,nucleic acid binding protein 1
chr1,51478252,51478414,163,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_11,74,.,7.29717,12.19298,7.45974,87,Promoter (<=1kb),1,51465862,51478399,12538,2,109019,ENSMUST00000189542.6,0,ENSMUSG00000026107,Nabp1,nucleic acid binding protein 1
chr1,52154686,52154832,147,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_12,36,.,5.76764,8.05247,3.63747,66,Promoter (2-3kb),1,52152253,52159560,7308,1,20846,ENSMUST00000189336.1,2433,ENSMUSG00000026104,Stat1,signal transducer and activator of transcription 1
chr1,52169231,52169530,300,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_13,46,.,6.36222,9.21273,4.68938,161,Promoter (<=1kb),1,52166282,52169145,2864,2,14660,ENSMUST00000126221.1,-86,ENSMUSG00000026103,Gls,glutaminase
chr1,52169593,52169884,292,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_14,106,.,9.28355,15.52573,10.62801,168,Promoter (<=1kb),1,52166282,52169145,2864,2,14660,ENSMUST00000126221.1,-448,ENSMUSG00000026103,Gls,glutaminase
chr1,52170032,52170225,194,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_15,67,.,6.82806,11.43226,6.74341,109,Promoter (<=1kb),1,52166282,52169145,2864,2,14660,ENSMUST00000126221.1,-887,ENSMUSG00000026103,Gls,glutaminase
chr1,52170395,52170643,249,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_16,57,.,6.37286,10.33188,5.71027,118,Promoter (1-2kb),1,52166282,52169145,2864,2,14660,ENSMUST00000126221.1,-1250,ENSMUSG00000026103,Gls,glutaminase
chr1,52170852,52171911,1060,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_17a,47,.,5.91766,9.26113,4.72249,469,Promoter (1-2kb),1,52166282,52169145,2864,2,14660,ENSMUST00000126221.1,-1707,ENSMUSG00000026103,Gls,glutaminase
chr1,52170852,52171911,1060,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_17b,108,.,9.38434,15.70491,10.80081,926,Promoter (1-2kb),1,52166282,52169145,2864,2,14660,ENSMUST00000126221.1,-1707,ENSMUSG00000026103,Gls,glutaminase
chr1,52172141,52172476,336,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_18,37,.,5.85712,8.20218,3.77063,67,Promoter (2-3kb),1,52166282,52169145,2864,2,14660,ENSMUST00000126221.1,-2996,ENSMUSG00000026103,Gls,glutaminase
chr1,52173290,52173454,165,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_19,22,.,4.95123,6.52709,2.27469,72,Promoter (4-5kb),1,52166282,52169145,2864,2,14660,ENSMUST00000126221.1,-4145,ENSMUSG00000026103,Gls,glutaminase
chr1,52174225,52174492,268,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO_peak_20,26,.,5.17669,6.92176,2.61669,234,"Intron (ENSMUST00000114513.8/14660, intron 14 of 17)",1,52166282,52169145,2864,2,14660,ENSMUST00000126221.1,-5080,ENSMUSG00000026103,Gls,glutaminase
