seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,39915677,39915823,147,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_1,41,.,6.91756,9.24118,4.17057,92,"Intron (ENSMUST00000163854.8/26921, intron 2 of 30)",1,39901230,40024925,123696,1,26921,ENSMUST00000192509.5,14447,ENSMUSG00000026074,Map4k4,mitogen-activated protein kinase kinase kinase kinase 4
chr1,53264853,53265021,169,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_2,29,.,6.29693,7.89347,2.9604,26,"Exon (ENSMUST00000142922.1/227099, exon 5 of 5)",1,53275121,53282408,7288,2,227099,ENSMUST00000133358.1,17387,ENSMUSG00000026098,Pms1,"PMS1 homolog 1, mismatch repair system component"
chr1,60070767,60071045,279,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_3,104,.,10.3831,16.09686,10.43323,141,3' UTR,1,60083085,60085762,2678,2,57750,ENSMUST00000147413.1,14717,ENSMUSG00000026019,Wdr12,WD repeat domain 12
chr1,69456696,69456957,262,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_4,49,.,2.62395,10.04327,4.92401,126,Distal Intergenic,1,69538768,69684157,145390,2,22779,ENSMUST00000188110.6,227200,ENSMUSG00000025997,Ikzf2,IKAROS family zinc finger 2
chr1,86442159,86442388,230,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_5,51,.,7.35524,10.28919,5.1401,76,Distal Intergenic,1,86426329,86428052,1724,1,71863,ENSMUST00000046004.5,15830,ENSMUSG00000036574,Tex44,testis expressed 44
chr1,87755789,87756015,227,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_6,105,.,9.22628,16.21722,10.54448,92,Promoter (<=1kb),1,87755870,87771398,15529,1,77040,ENSMUST00000144047.7,0,ENSMUSG00000026289,Atg16l1,autophagy related 16-like 1 (S. cerevisiae)
chr1,128611690,128611989,300,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_7,108,.,10.02073,16.58509,10.858,121,Distal Intergenic,1,128589099,128592293,3195,2,12767,ENSMUST00000142893.1,-19397,ENSMUSG00000045382,Cxcr4,chemokine (C-X-C motif) receptor 4
chr1,155548959,155549171,213,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_8,80,.,8.77947,13.54027,8.09346,110,Distal Intergenic,1,155558120,155572288,14169,1,72482,ENSMUST00000080138.12,-8949,ENSMUSG00000033701,Acbd6,acyl-Coenzyme A binding domain containing 6
chr1,181794602,181794961,360,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_9,94,.,9.4001,15.04665,9.4702,108,"Intron (ENSMUST00000208001.1/ENSMUST00000208001.1, intron 75 of 83)",1,181815356,181820542,5187,2,98386,ENSMUST00000192075.1,25581,ENSMUSG00000004880,Lbr,lamin B receptor
chr1,188812483,188812649,167,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_10,54,.,7.5382,10.63427,5.43538,92,"Intron (ENSMUST00000060479.13/22283, intron 50 of 70)",1,188953744,188964965,11222,1,22283,ENSMUST00000127077.1,-141095,ENSMUSG00000026609,Ush2a,usherin
chr1,193227724,193227874,151,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_11,32,.,2.24845,8.23983,3.27985,132,"Intron (ENSMUST00000194677.5/16780, intron 1 of 26)",1,193229454,193240410,10957,2,15483,ENSMUST00000161406.1,12536,ENSMUSG00000016194,Hsd11b1,hydroxysteroid 11-beta dehydrogenase 1
chr1,195371661,195372024,364,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_12,104,.,2.24395,16.05556,10.40852,176,Distal Intergenic,1,195136811,195176716,39906,2,12902,ENSMUST00000195120.5,-194945,ENSMUSG00000026616,Cr2,complement receptor 2
chr10,3109477,3109906,430,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_13,139,.,10.38464,19.87375,13.91777,270,Distal Intergenic,10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-9935,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,3111246,3112216,971,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_14a,180,.,10.71894,24.31765,18.08217,299,Distal Intergenic,10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-7625,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,3111246,3112216,971,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_14b,73,.,5.92208,12.68394,7.31546,773,Distal Intergenic,10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-7625,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,3112418,3112989,572,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_15a,15,.,3.95867,6.17367,1.59976,66,Distal Intergenic,10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-6852,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,3112418,3112989,572,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_15b,57,.,5.76527,10.99527,5.77488,288,Distal Intergenic,10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-6852,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,3112418,3112989,572,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_15c,87,.,7.02348,14.2141,8.71953,439,Distal Intergenic,10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-6852,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,3113080,3113473,394,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_16a,90,.,7.23821,14.59251,9.0622,119,Distal Intergenic,10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-6368,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,3113080,3113473,394,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_16b,86,.,7.30746,14.18431,8.69907,263,Distal Intergenic,10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-6368,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,3113773,3114029,257,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_17,123,.,8.31706,18.21259,12.36338,96,Distal Intergenic,10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-5812,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,3114316,3114514,199,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_18,61,.,7.17996,11.38918,6.13533,90,Distal Intergenic,10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-5327,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,3114809,3114955,147,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_19,21,.,4.17683,6.9063,2.10092,124,Promoter (4-5kb),10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-4886,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,3115119,3115396,278,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_20,106,.,7.89611,16.31975,10.63588,140,Promoter (4-5kb),10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-4445,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,3115475,3115646,172,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_21,27,.,5.45614,7.57228,2.70616,90,Promoter (4-5kb),10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-4195,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,3115937,3117238,1302,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_22a,105,.,8.88106,16.23185,10.55667,232,Promoter (2-3kb),10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-2603,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,3115937,3117238,1302,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_22b,103,.,8.05137,15.99465,10.35275,612,Promoter (2-3kb),10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-2603,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,3115937,3117238,1302,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_22c,130,.,8.73706,18.95601,13.05951,765,Promoter (2-3kb),10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-2603,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,3115937,3117238,1302,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_22d,94,.,8.48003,15.02208,9.46519,1044,Promoter (2-3kb),10,3119841,3129546,9706,1,215728,ENSMUST00000095874.2,-2603,NA,9230019H11Rik,RIKEN cDNA 9230019H11 gene
chr10,4622545,4622691,147,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_23,54,.,7.5382,10.63427,5.43538,70,"Intron (ENSMUST00000149195.7/13982, intron 1 of 7)",10,4612021,5003761,391741,1,13982,ENSMUST00000067086.13,10524,ENSMUSG00000019768,Esr1,estrogen receptor 1 (alpha)
chr10,11352606,11352918,313,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_24a,15,.,3.95867,6.17367,1.59976,90,"Intron (ENSMUST00000069106.4/13853, intron 1 of 3)",10,11343453,11448698,105246,1,13853,ENSMUST00000161438.1,9153,ENSMUSG00000055493,Epm2a,"epilepsy, progressive myoclonic epilepsy, type 2 gene alpha"
chr10,11352606,11352918,313,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_24b,60,.,7.48102,11.34488,6.09293,223,"Intron (ENSMUST00000069106.4/13853, intron 1 of 3)",10,11343453,11448698,105246,1,13853,ENSMUST00000161438.1,9153,ENSMUSG00000055493,Epm2a,"epilepsy, progressive myoclonic epilepsy, type 2 gene alpha"
chr10,12528584,12528853,270,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_25,41,.,6.89025,9.19006,4.15432,143,"Intron (ENSMUST00000076817.4/22288, intron 51 of 73)",10,12382190,12548879,166690,2,22288,ENSMUST00000219003.1,20026,ENSMUSG00000019820,Utrn,utrophin
chr10,17989904,17990098,195,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_26,87,.,8.98857,14.24169,8.74446,86,Distal Intergenic,10,18011590,18013355,1766,2,73112,ENSMUST00000217718.1,23257,ENSMUSG00000078453,Abracl,ABRA C-terminal like
chr10,21101195,21101392,198,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_27,67,.,8.15883,12.06849,6.74203,102,"Exon (ENSMUST00000215135.1/ENSMUST00000215135.1, exon 1 of 2)",10,21069845,21074406,4562,1,52906,ENSMUST00000215543.1,31350,ENSMUSG00000019986,Ahi1,Abelson helper integration site 1
chr10,22258038,22258286,249,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_28,72,.,8.31201,12.64457,7.28135,131,"Intron (ENSMUST00000105522.8/667281, intron 1 of 5)",10,22273346,22288849,15504,1,667281,ENSMUST00000131558.1,-15060,ENSMUSG00000075297,H60b,histocompatibility 60b
chr10,22448264,22448479,216,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_29,100,.,9.58203,15.71635,10.09609,107,Distal Intergenic,10,22402883,22407470,4588,1,100038752,ENSMUST00000180537.1,45381,ENSMUSG00000096937,Gm10825,predicted gene 10825
chr10,24269282,24269444,163,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_30,18,.,5.6763,6.5964,1.81975,86,"Intron (ENSMUST00000095784.2/59012, intron 4 of 11)",10,24223545,24231199,7655,1,59012,ENSMUST00000154916.1,45737,ENSMUSG00000020000,Moxd1,"monooxygenase, DBH-like 1"
chr10,52527875,52528049,175,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_31,29,.,6.29693,7.89347,2.9604,56,Distal Intergenic,10,52543008,52545238,2231,2,22639,ENSMUST00000180526.1,17189,ENSMUSG00000049576,Zfa-ps,"zinc finger protein, autosomal, pseudogene"
chr10,57753582,57753756,175,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_32,18,.,4.9838,6.45593,1.81975,85,Distal Intergenic,10,57727981,57736441,8461,1,18768,ENSMUST00000176354.1,25601,ENSMUSG00000019876,Pkib,"protein kinase inhibitor beta, cAMP dependent, testis specific"
chr10,93852192,93852345,154,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_33,29,.,6.29693,7.89347,2.9604,75,"Intron (ENSMUST00000216224.1/327799, intron 3 of 5)",10,93859826,93864070,4245,2,56307,ENSMUST00000181894.1,11725,ENSMUSG00000036112,Metap2,methionine aminopeptidase 2
chr10,93852481,93852627,147,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_34,54,.,7.5382,10.63427,5.43538,70,"Intron (ENSMUST00000216224.1/327799, intron 3 of 5)",10,93859826,93864070,4245,2,56307,ENSMUST00000181894.1,11443,ENSMUSG00000036112,Metap2,methionine aminopeptidase 2
chr10,94036708,94036948,241,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_35,49,.,7.20818,10.02047,4.90173,83,Promoter (<=1kb),10,94036001,94145339,109339,1,13998,ENSMUST00000020208.4,707,ENSMUSG00000020021,Fgd6,"FYVE, RhoGEF and PH domain containing 6"
chr10,99461684,99461830,147,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_36,50,.,6.60839,10.19656,5.06265,67,"Intron (ENSMUST00000219484.1/ENSMUST00000219484.1, intron 1 of 2)",10,99609171,99658134,48964,1,100504202,ENSMUST00000218263.1,-147341,ENSMUSG00000111962,Gm20110,"predicted gene, 20110"
chr10,108129429,108129656,228,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_37,108,.,10.64137,16.58509,10.858,116,Distal Intergenic,10,108162193,108277351,115159,1,17931,ENSMUST00000219263.1,-32537,ENSMUSG00000019907,Ppp1r12a,"protein phosphatase 1, regulatory subunit 12A"
chr10,115602254,115602499,246,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_38,94,.,9.4001,15.04665,9.4702,126,Distal Intergenic,10,115450311,115587780,137470,2,14160,ENSMUST00000020350.14,-14474,ENSMUSG00000020140,Lgr5,leucine rich repeat containing G protein coupled receptor 5
chr10,117651061,117651244,184,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_39,41,.,6.91756,9.24118,4.17057,120,"Intron (ENSMUST00000123374.7/70574, intron 2 of 3)",10,117629500,117687352,57853,1,70574,ENSMUST00000020399.5,21561,ENSMUSG00000020183,Cpm,carboxypeptidase M
chr10,123243869,123244125,257,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_40,108,.,10.02073,16.58509,10.858,98,Distal Intergenic,10,123263996,123741054,477059,1,268354,ENSMUST00000218926.1,-19871,ENSMUSG00000044071,Tafa2,TAFA chemokine like family member 2
chr10,126528099,126528280,182,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_41,41,.,6.91756,9.24118,4.17057,105,Distal Intergenic,10,126710282,126710391,110,2,102465224,ENSMUST00000184232.1,182111,ENSMUSG00000098756,Mir378d,microRNA 378d
chr10,128547730,128547888,159,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_42,68,.,6.44173,12.18861,6.85276,70,Promoter (<=1kb),10,128541963,128547774,5812,2,103284,ENSMUST00000040572.9,0,ENSMUSG00000039810,Zc3h10,zinc finger CCCH type containing 10
chr10,130594715,130595039,325,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_43,62,.,2.31473,11.56562,6.29911,145,Distal Intergenic,10,130471052,130497396,26345,2,625131,ENSMUST00000164227.3,-97319,ENSMUSG00000091511,Vmn2r87,"vomeronasal 2, receptor 87"
chr11,3331623,3331853,231,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_44,184,.,13.74454,24.69,18.42311,121,Promoter (<=1kb),11,3332072,3333679,1608,1,216505,ENSMUST00000142961.1,-219,ENSMUSG00000034614,Pik3ip1,phosphoinositide-3-kinase interacting protein 1
chr11,5098851,5099011,161,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_45,29,.,6.29693,7.89347,2.9604,74,Promoter (<=1kb),11,5098926,5106091,7166,1,279766,ENSMUST00000101610.9,0,ENSMUSG00000034175,Rhbdd3,rhomboid domain containing 3
chr11,44462630,44462881,252,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_46,18,.,5.6763,6.5964,1.81975,136,Promoter (1-2kb),11,44455549,44464025,8477,2,79560,ENSMUST00000136709.7,1144,ENSMUSG00000041231,Ublcp1,ubiquitin-like domain containing CTD phosphatase 1
chr11,44470462,44470646,185,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_47,94,.,8.48003,15.02208,9.46519,83,Promoter (<=1kb),11,44454571,44470498,15928,2,79560,ENSMUST00000102795.3,0,ENSMUSG00000041231,Ublcp1,ubiquitin-like domain containing CTD phosphatase 1
chr11,46436878,46437096,219,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_48,200,.,14.36757,26.36859,20.01487,111,Promoter (<=1kb),11,46436925,46440858,3934,1,66213,ENSMUST00000152119.1,0,ENSMUSG00000020397,Med7,mediator complex subunit 7
chr11,51455526,51455722,197,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_49,111,.,6.30839,16.93061,11.18233,133,"Intron (ENSMUST00000102765.8/237759, intron 2 of 28)",11,51574432,51580299,5868,1,237759,ENSMUST00000151098.1,-118710,ENSMUSG00000063564,Col23a1,"collagen, type XXIII, alpha 1"
chr11,57302529,57302676,148,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_50,46,.,3.41599,9.80686,4.6985,128,"Intron (ENSMUST00000036315.15/14799, intron 13 of 15)",11,57176518,57189793,13276,1,14799,ENSMUST00000173531.1,126011,ENSMUSG00000020524,Gria1,"glutamate receptor, ionotropic, AMPA1 (alpha 1)"
chr11,62501331,62501477,147,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_51,67,.,8.15883,12.06849,6.74203,73,"Intron (ENSMUST00000014389.5/327942, intron 2 of 6)",11,62524949,62527896,2948,2,73139,ENSMUST00000135497.1,26419,ENSMUSG00000018509,Cenpv,centromere protein V
chr11,63122386,63122594,209,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_52,94,.,9.4001,15.04665,9.4702,97,Distal Intergenic,11,63128982,63159546,30565,1,18858,ENSMUST00000108702.7,-6388,ENSMUSG00000018217,Pmp22,peripheral myelin protein 22
chr11,89081721,89082105,385,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_53,128,.,4.61271,18.73171,12.85134,176,"Intron (ENSMUST00000100619.10/217071, intron 2 of 3)",11,89075009,89092965,17957,1,217071,ENSMUST00000127186.1,6712,ENSMUSG00000072553,Gm525,predicted gene 525
chr11,99385976,99386159,184,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_54,76,.,8.32292,13.02916,7.64265,77,Promoter (<=1kb),11,99385267,99386097,831,2,16661,ENSMUST00000211768.1,0,ENSMUSG00000019761,Krt10,keratin 10
chr11,100939669,100939879,211,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_55,173,.,8.53996,23.51211,17.31828,113,Promoter (<=1kb),11,100886810,100939540,52731,2,20848,ENSMUST00000127638.7,-129,ENSMUSG00000004040,Stat3,signal transducer and activator of transcription 3
chr11,110422158,110422306,149,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_56,32,.,2.89618,8.258,3.29609,129,"Intron (ENSMUST00000020949.11/26399, intron 1 of 11)",11,110399259,110513641,114383,1,26399,ENSMUST00000146084.7,22899,ENSMUSG00000020623,Map2k6,mitogen-activated protein kinase kinase 6
chr11,114736854,114737059,206,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_57,60,.,7.04471,11.34488,6.09293,89,Promoter (<=1kb),11,114737041,114754069,17029,1,432611,ENSMUST00000144872.1,0,ENSMUSG00000034706,Dnaic2,"dynein, axonemal, intermediate chain 2"
chr11,121982285,121982602,318,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_58,19,.,1.82223,6.76657,1.97254,159,Distal Intergenic,11,121830247,121843423,13177,1,74675,ENSMUST00000036690.6,152038,ENSMUSG00000039198,Ptchd3,patched domain containing 3
chr12,3235313,3235519,207,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_59,104,.,9.77753,16.09686,10.43323,105,Promoter (<=1kb),12,3235504,3241410,5907,1,74173,ENSMUST00000178074.7,0,ENSMUSG00000079179,Rab10os,"RAB10, member RAS oncogene family, opposite strand"
chr12,46707732,46707909,178,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_60,41,.,6.91756,9.24118,4.17057,81,"Intron (ENSMUST00000021438.7/664883, intron 4 of 4)",12,46701075,46720859,19785,2,664883,ENSMUST00000219886.1,12950,ENSMUSG00000021047,Nova1,NOVA alternative splicing regulator 1
chr12,46708046,46708476,431,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_61,41,.,6.91756,9.24118,4.17057,103,"Intron (ENSMUST00000021438.7/664883, intron 4 of 4)",12,46701075,46720859,19785,2,664883,ENSMUST00000219886.1,12383,ENSMUSG00000021047,Nova1,NOVA alternative splicing regulator 1
chr12,72890561,72890772,212,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_62,39,.,6.74967,8.93183,3.91618,165,"Intron (ENSMUST00000110489.8/75801, intron 16 of 18)",12,72892924,72906271,13348,2,75801,ENSMUST00000132016.1,15499,ENSMUSG00000021098,4930447C04Rik,RIKEN cDNA 4930447C04 gene
chr12,73348487,73348999,513,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_63,41,.,6.91756,9.24118,4.17057,66,Promoter (4-5kb),12,73344367,73351865,7499,1,625098,ENSMUST00000150996.1,4120,ENSMUSG00000044712,Slc38a6,"solute carrier family 38, member 6"
chr12,74804260,74804430,171,*,2017_PNAS_Li___STAT3_noIL21-CD4_peak_64,196,.,4.10772,25.95836,19.62668,146,Distal Intergenic,12,74897220,75177332,280113,2,238271,ENSMUST00000042299.3,372902,ENSMUSG00000034402,Kcnh5,"potassium voltage-gated channel, subfamily H (eag-related), member 5"
