seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,9833288,9833737,450,*,2017_PNAS_Li___STAT5B_IL2-CD8_peak_1,113,.,9.03294,15.83939,11.31137,300,"Intron (ENSMUST00000166384.7/170755, intron 1 of 16)",1,9848272,9900843,52572,1,170755,ENSMUST00000171265.7,-14535,ENSMUSG00000025915,Sgk3,serum/glucocorticoid regulated kinase 3
chr1,12644677,12644943,267,*,2017_PNAS_Li___STAT5B_IL2-CD8_peak_2,655,.,26.80832,71.46275,65.53117,146,Distal Intergenic,1,12667563,12673090,5528,1,329096,ENSMUST00000181272.1,-22620,ENSMUSG00000097171,Gm17644,"predicted gene, 17644"
chr1,13155529,13155675,147,*,2017_PNAS_Li___STAT5B_IL2-CD8_peak_3,23,.,4.80868,6.26429,2.31453,69,Promoter (4-5kb),1,13148429,13151018,2590,2,17978,ENSMUST00000133232.1,-4511,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
chr1,13465018,13465339,322,*,2017_PNAS_Li___STAT5B_IL2-CD8_peak_4,177,.,11.33563,22.55483,17.75693,134,Distal Intergenic,1,13164501,13374083,209583,2,17978,ENSMUST00000147927.7,-90935,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
chr1,13572715,13572916,202,*,2017_PNAS_Li___STAT5B_IL2-CD8_peak_5,107,.,9.10857,15.21798,10.71744,99,Promoter (6-7kb),1,13576144,13579798,3655,2,72265,ENSMUST00000185447.1,6882,ENSMUSG00000025935,Tram1,translocating chain-associating membrane protein 1
chr1,16272013,16272159,147,*,2017_PNAS_Li___STAT5B_IL2-CD8_peak_6,32,.,5.38684,7.30562,3.25415,97,"Intron (ENSMUST00000162751.7/29819, intron 12 of 13)",1,16344198,16375395,31198,2,29819,ENSMUST00000115360.7,103236,ENSMUSG00000025920,Stau2,staufen double-stranded RNA binding protein 2
chr1,19176187,19176432,246,*,2017_PNAS_Li___STAT5B_IL2-CD8_peak_7,237,.,14.89734,28.72182,23.70034,122,Distal Intergenic,1,19208914,19238576,29663,1,21419,ENSMUST00000027059.10,-32482,ENSMUSG00000025927,Tfap2b,transcription factor AP-2 beta
chr1,20740684,20740897,214,*,2017_PNAS_Li___STAT5B_IL2-CD8_peak_8,121,.,9.80332,16.76615,12.19965,92,Promoter (9-10kb),1,20730905,20734496,3592,1,16171,ENSMUST00000027061.4,9779,ENSMUSG00000025929,Il17a,interleukin 17A
chr1,20912192,20912405,214,*,2017_PNAS_Li___STAT5B_IL2-CD8_peak_9,120,.,9.90426,16.655,12.09294,109,Promoter (5-6kb),1,20917840,20939055,21216,1,74229,ENSMUST00000068880.13,-5435,ENSMUSG00000025931,Paqr8,progestin and adipoQ receptor family member VIII
chr1,20980575,20980777,203,*,2017_PNAS_Li___STAT5B_IL2-CD8_peak_10,121,.,9.80332,16.76615,12.19965,106,"Intron (ENSMUST00000038447.5/71877, intron 9 of 10)",1,20951688,20990841,39154,1,71877,ENSMUST00000038447.5,28887,ENSMUSG00000041809,Efhc1,EF-hand domain (C-terminal) containing 1
