seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,4785496,4785664,169,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_1,35,.,4.8015,7.38252,3.55895,100,Promoter (<=1kb),1,4783572,4785692,2121,2,27395,ENSMUST00000132625.1,28,ENSMUSG00000033845,Mrpl15,mitochondrial ribosomal protein L15
chr1,4858170,4858402,233,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_2,85,.,7.06486,13.41501,8.53849,107,Promoter (<=1kb),1,4858038,4897909,39872,1,21399,ENSMUST00000165720.2,132,ENSMUSG00000033813,Tcea1,transcription elongation factor A (SII) 1
chr1,6214105,6214484,380,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_3,27,.,3.45058,6.46191,2.77326,355,Promoter (<=1kb),1,6214645,6276648,62004,1,12421,ENSMUST00000027040.12,-161,ENSMUSG00000025907,Rb1cc1,RB1-inducible coiled-coil 1
chr1,6215206,6215377,172,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_4,36,.,5.03631,7.48667,3.6197,96,Promoter (<=1kb),1,6215008,6234010,19003,1,12421,ENSMUST00000160062.7,198,ENSMUSG00000025907,Rb1cc1,RB1-inducible coiled-coil 1
chr1,7089142,7089327,186,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_5,94,.,7.47057,14.48797,9.42603,109,Promoter (<=1kb),1,7089166,7172122,82957,1,319263,ENSMUST00000182823.1,0,ENSMUSG00000051285,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
chr1,7397722,7397902,181,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_6,75,.,6.35385,12.18861,7.54269,81,"Exon (ENSMUST00000181554.1/ENSMUST00000181554.1, exon 1 of 3)",1,7160557,7172659,12103,1,319263,ENSMUST00000183204.1,237165,ENSMUSG00000051285,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
chr1,9545447,9545747,301,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_7,107,.,6.00159,16.03933,10.73327,116,Promoter (<=1kb),1,9545408,9547455,2048,1,59014,ENSMUST00000072079.8,39,ENSMUSG00000061024,Rrs1,ribosome biogenesis regulator 1
chr1,9700806,9701009,204,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_8,36,.,4.83345,7.48667,3.6197,61,Promoter (<=1kb),1,9667415,9700209,32795,2,17864,ENSMUST00000088658.10,-597,ENSMUSG00000025912,Mybl1,myeloblastosis oncogene-like 1
chr1,9747764,9747986,223,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_9,66,.,6.50033,11.08216,6.6201,137,Promoter (<=1kb),1,9747956,9791318,43363,1,73331,ENSMUST00000181358.7,0,NA,1700034P13Rik,RIKEN cDNA 1700034P13 gene
chr1,9848438,9848604,167,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_10,42,.,5.15946,8.24934,4.27796,44,Promoter (<=1kb),1,9848397,9899853,51457,1,170755,ENSMUST00000097826.5,41,ENSMUSG00000025915,Sgk3,serum/glucocorticoid regulated kinase 3
chr1,9943692,9943838,147,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_11,22,.,3.89052,5.9083,2.26917,72,Promoter (<=1kb),1,9942025,9944103,2079,2,73824,ENSMUST00000182498.7,265,ENSMUSG00000098234,Snhg6,small nucleolar RNA host gene 6
chr1,10037515,10038153,639,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_12a,21,.,3.59714,5.77838,2.1607,63,Promoter (<=1kb),1,10038006,10047534,9529,1,211660,ENSMUST00000191012.6,0,ENSMUSG00000056763,Cspp1,centrosome and spindle pole associated protein 1
chr1,10037515,10038153,639,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_12b,59,.,4.68802,10.22378,5.91923,244,Promoter (<=1kb),1,10038006,10047534,9529,1,211660,ENSMUST00000191012.6,0,ENSMUSG00000056763,Cspp1,centrosome and spindle pole associated protein 1
chr1,10037515,10038153,639,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_12c,17,.,3.26499,5.31046,1.77603,403,Promoter (<=1kb),1,10038006,10047534,9529,1,211660,ENSMUST00000191012.6,0,ENSMUSG00000056763,Cspp1,centrosome and spindle pole associated protein 1
chr1,10037515,10038153,639,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_12d,46,.,5.09359,8.72389,4.63867,462,Promoter (<=1kb),1,10038006,10047534,9529,1,211660,ENSMUST00000191012.6,0,ENSMUSG00000056763,Cspp1,centrosome and spindle pole associated protein 1
chr1,10038311,10038477,167,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_13,36,.,4.83345,7.48667,3.6197,72,Promoter (<=1kb),1,10038262,10067118,28857,1,211660,ENSMUST00000117415.7,49,ENSMUSG00000056763,Cspp1,centrosome and spindle pole associated protein 1
chr1,10232607,10232756,150,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_14,59,.,6.25344,10.33335,5.94765,68,Promoter (<=1kb),1,10137571,10232670,95100,2,211673,ENSMUST00000088615.10,0,ENSMUSG00000067851,Arfgef1,ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited)
chr1,13660070,13660247,178,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_15,65,.,5.68662,10.99527,6.55428,98,Promoter (<=1kb),1,13623330,13660546,37217,2,212442,ENSMUST00000027071.6,299,ENSMUSG00000025937,Lactb2,"lactamase, beta 2"
chr1,15805744,15805948,205,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_16,90,.,6.94925,13.97731,9.04853,88,Promoter (<=1kb),1,15805664,15843470,37807,1,21749,ENSMUST00000027057.7,80,ENSMUSG00000025925,Terf1,telomeric repeat binding factor 1
chr1,16104007,16104330,324,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_17,31,.,3.13526,6.96909,3.18972,201,Promoter (<=1kb),1,16101780,16104227,2448,2,19989,ENSMUST00000149566.1,0,ENSMUSG00000043716,Rpl7,ribosomal protein L7
chr1,16105069,16105237,169,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_18,25,.,3.94441,6.17367,2.5062,92,Promoter (<=1kb),1,16101295,16104662,3368,2,19989,ENSMUST00000058437.13,-407,ENSMUSG00000043716,Rpl7,ribosomal protein L7
chr1,16618485,16618735,251,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_19,29,.,4.52945,6.6833,2.93574,121,Promoter (<=1kb),1,16581936,16619259,37324,2,66799,ENSMUST00000133639.1,524,ENSMUSG00000025939,Ube2w,ubiquitin-conjugating enzyme E2W (putative)
chr1,16619043,16619272,230,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_20,51,.,5.64487,9.35622,5.13981,143,Promoter (<=1kb),1,16581936,16619259,37324,2,66799,ENSMUST00000133639.1,0,ENSMUSG00000025939,Ube2w,ubiquitin-conjugating enzyme E2W (putative)
chr1,16656495,16656888,394,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_21,146,.,9.09045,20.74566,14.6207,127,Promoter (<=1kb),1,16641725,16656884,15160,2,67923,ENSMUST00000188641.6,0,ENSMUSG00000079658,Eloc,elongin C
chr1,20820141,20820292,152,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_22,65,.,5.68662,10.99527,6.55428,113,Promoter (<=1kb),1,20802973,20820260,17288,2,17215,ENSMUST00000185296.1,0,ENSMUSG00000041859,Mcm3,minichromosome maintenance complex component 3
chr1,21078850,21079107,258,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_23,51,.,5.44165,9.31879,5.13981,158,Promoter (<=1kb),1,20996299,21079229,82931,2,170829,ENSMUST00000037998.5,122,ENSMUSG00000041779,Tram2,translocating chain-associating membrane protein 2
chr1,21218637,21218841,205,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_24,51,.,5.07796,9.28429,5.13981,102,Promoter (<=1kb),1,21218662,21230164,11503,1,75712,ENSMUST00000027064.7,0,ENSMUSG00000025933,Tmem14a,transmembrane protein 14A
chr1,24005216,24005560,345,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_25a,43,.,5.44202,8.40672,4.3626,99,Promoter (<=1kb),1,24002966,24005630,2665,2,68002,ENSMUST00000155767.2,70,ENSMUSG00000026154,Sdhaf4,succinate dehydrogenase complex assembly factor 4
chr1,24005216,24005560,345,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_25b,31,.,4.21807,6.9063,3.12806,275,Promoter (<=1kb),1,24002966,24005630,2665,2,68002,ENSMUST00000155767.2,70,ENSMUSG00000026154,Sdhaf4,succinate dehydrogenase complex assembly factor 4
chr1,24678701,24679085,385,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_26a,19,.,3.67075,5.46828,1.91014,88,Promoter (<=1kb),1,24678739,24731894,53156,1,68421,ENSMUST00000186190.1,0,ENSMUSG00000073725,Lmbrd1,LMBR1 domain containing 1
chr1,24678701,24679085,385,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_26b,103,.,7.87628,15.58194,10.31017,259,Promoter (<=1kb),1,24678739,24731894,53156,1,68421,ENSMUST00000186190.1,0,ENSMUSG00000073725,Lmbrd1,LMBR1 domain containing 1
chr1,24684120,24684283,164,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_27,32,.,3.42677,6.99766,3.2173,67,Promoter (5-6kb),1,24678926,24766301,87376,1,68421,ENSMUST00000095062.9,5194,ENSMUSG00000073725,Lmbrd1,LMBR1 domain containing 1
chr1,30948869,30949173,305,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_28,43,.,5.44202,8.40672,4.3626,160,Promoter (<=1kb),1,30940302,30949309,9008,2,19243,ENSMUST00000232841.1,136,ENSMUSG00000026064,Ptp4a1,protein tyrosine phosphatase 4a1
chr1,33669546,33669790,245,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP_peak_29,36,.,5.03631,7.48667,3.6197,102,Promoter (<=1kb),1,33453810,33669795,215986,2,19076,ENSMUST00000027312.10,5,ENSMUSG00000026134,Prim2,"DNA primase, p58 subunit"
