seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,6461415,6461591,177,*,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8_peak_1,62,.,6.38637,10.71524,6.28937,99,Distal Intergenic,1,6487231,6860934,373704,1,240690,ENSMUST00000140079.7,-25640,ENSMUSG00000033740,St18,suppression of tumorigenicity 18
chr1,9748349,9748516,168,*,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8_peak_2,34,.,5.1091,7.65974,3.40439,89,Promoter (<=1kb),1,9718622,9748382,29761,2,70675,ENSMUST00000057438.6,0,ENSMUSG00000045210,Vcpip1,valosin containing protein (p97)/p47 complex interacting protein 1
chr1,12644763,12644919,157,*,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8_peak_3,116,.,8.51516,16.34451,11.69349,66,Distal Intergenic,1,12667563,12673090,5528,1,329096,ENSMUST00000181272.1,-22644,ENSMUSG00000097171,Gm17644,"predicted gene, 17644"
chr1,13161422,13161713,292,*,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8_peak_4,574,.,18.3356,63.15178,57.41925,153,"Intron (ENSMUST00000081713.10/17978, intron 13 of 21)",1,13148429,13151018,2590,2,17978,ENSMUST00000133232.1,-10404,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
chr1,13521785,13521953,169,*,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8_peak_5,45,.,5.50423,8.92484,4.59541,82,Distal Intergenic,1,13576144,13579798,3655,2,72265,ENSMUST00000185447.1,57845,ENSMUSG00000025935,Tram1,translocating chain-associating membrane protein 1
chr1,16688624,16688830,207,*,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8_peak_6,32,.,4.97678,7.44869,3.21606,66,Promoter (<=1kb),1,16688508,16709537,21030,1,17087,ENSMUST00000190366.1,116,ENSMUSG00000025779,Ly96,lymphocyte antigen 96
chr1,20791492,20791768,277,*,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8_peak_7,209,.,11.27133,25.90196,20.96689,133,Promoter (<=1kb),1,20777783,20790617,12835,2,257630,ENSMUST00000189301.1,-875,ENSMUSG00000041872,Il17f,interleukin 17F
chr1,20825140,20825288,149,*,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8_peak_8,62,.,6.14841,10.69785,6.27865,69,Promoter (4-5kb),1,20802968,20820312,17345,2,17215,ENSMUST00000053266.10,-4828,ENSMUSG00000041859,Mcm3,minichromosome maintenance complex component 3
chr1,24611650,24612547,898,*,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8_peak_9a,171,.,2.71672,21.96674,17.13809,233,"Exon (ENSMUST00000187714.1/ENSMUST00000187714.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-24178,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24611650,24612547,898,*,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8_peak_9b,141,.,2.5654,18.93217,14.1952,576,"Exon (ENSMUST00000187714.1/ENSMUST00000187714.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-24178,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24611650,24612547,898,*,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8_peak_9c,125,.,2.47606,17.24096,12.56,791,"Exon (ENSMUST00000187714.1/ENSMUST00000187714.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-24178,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24613186,24616059,2874,*,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8_peak_10a,110,.,2.39071,15.65951,11.03308,173,"Exon (ENSMUST00000190277.1/ENSMUST00000190277.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25714,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24613186,24616059,2874,*,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8_peak_10b,133,.,2.5195,18.06355,13.35485,394,"Exon (ENSMUST00000190277.1/ENSMUST00000190277.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25714,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24613186,24616059,2874,*,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8_peak_10c,125,.,2.47606,17.24096,12.56,578,"Exon (ENSMUST00000190277.1/ENSMUST00000190277.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25714,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24613186,24616059,2874,*,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8_peak_10d,106,.,2.36671,15.24131,10.62962,830,"Exon (ENSMUST00000190277.1/ENSMUST00000190277.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25714,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24613186,24616059,2874,*,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8_peak_10e,145,.,2.58384,19.31438,14.56654,1112,"Exon (ENSMUST00000190277.1/ENSMUST00000190277.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25714,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
