seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,13294840,13295104,265,*,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8_peak_1,293,.,11.99275,34.82205,29.39322,116,Promoter (4-5kb),1,13190106,13299722,109617,2,17978,ENSMUST00000145280.1,4618,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
chr1,13301611,13301818,208,*,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8_peak_2,201,.,9.0383,25.18705,20.15718,90,Promoter (1-2kb),1,13190106,13299722,109617,2,17978,ENSMUST00000145280.1,-1889,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
chr1,16228037,16228198,162,*,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8_peak_3,31,.,4.38759,7.34272,3.19372,92,Downstream (<1kb),1,16130502,16132547,2046,1,98711,ENSMUST00000152626.1,97535,ENSMUSG00000025921,Rdh10,retinol dehydrogenase 10 (all-trans)
chr1,20825194,20825384,191,*,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8_peak_4,119,.,7.31265,16.60915,11.92461,96,Promoter (4-5kb),1,20802968,20820312,17345,2,17215,ENSMUST00000053266.10,-4882,ENSMUSG00000041859,Mcm3,minichromosome maintenance complex component 3
chr1,34510640,34510862,223,*,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8_peak_5,100,.,6.72764,14.5945,10.00779,121,Distal Intergenic,1,34498421,34500132,1712,1,21755,ENSMUST00000191604.1,12219,ENSMUSG00000026125,Prss39,"protease, serine 39"
chr1,35653399,35653605,207,*,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8_peak_6,119,.,7.31265,16.60915,11.92461,103,Distal Intergenic,1,36068400,36106446,38047,1,50785,ENSMUST00000088174.3,-414795,ENSMUSG00000045216,Hs6st1,heparan sulfate 6-O-sulfotransferase 1
chr1,36025030,36025200,171,*,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8_peak_7,129,.,7.60516,17.64217,12.91125,84,Distal Intergenic,1,36068400,36106446,38047,1,50785,ENSMUST00000088174.3,-43200,ENSMUSG00000045216,Hs6st1,heparan sulfate 6-O-sulfotransferase 1
chr1,36097544,36097780,237,*,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8_peak_8,81,.,6.14263,12.65314,8.1657,121,"Intron (ENSMUST00000088174.3/50785, intron 1 of 1)",1,36068400,36106446,38047,1,50785,ENSMUST00000088174.3,29144,ENSMUSG00000045216,Hs6st1,heparan sulfate 6-O-sulfotransferase 1
chr1,36264183,36264477,295,*,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8_peak_9,291,.,8.98511,34.57978,29.18589,138,Promoter (8-9kb),1,36264597,36273435,8839,2,214854,ENSMUST00000056946.7,8958,ENSMUSG00000047180,Neurl3,neuralized E3 ubiquitin protein ligase 3
chr1,36293608,36293754,147,*,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8_peak_10,55,.,5.26511,9.89352,5.56418,79,Distal Intergenic,1,36307733,36319203,11471,1,214855,ENSMUST00000126413.7,-13979,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36294511,36294739,229,*,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8_peak_11,270,.,11.40774,32.37306,27.04076,110,Distal Intergenic,1,36307733,36319203,11471,1,214855,ENSMUST00000126413.7,-12994,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36296701,36296885,185,*,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8_peak_12,154,.,7.03951,20.25501,15.4158,97,Distal Intergenic,1,36307733,36319203,11471,1,214855,ENSMUST00000126413.7,-10848,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36766923,36767149,227,*,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8_peak_13,258,.,11.11523,31.16487,25.87826,118,Promoter (<=1kb),1,36766934,36771067,4134,1,22637,ENSMUST00000185871.1,0,ENSMUSG00000026117,Zap70,zeta-chain (TCR) associated protein kinase
chr1,36911763,36911941,179,*,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8_peak_14,47,.,4.34793,9.04249,4.76894,77,"Intron (ENSMUST00000027290.11/56030, intron 1 of 40)",1,36792191,36939527,147337,2,56030,ENSMUST00000027290.11,27586,ENSMUSG00000026116,Tmem131,transmembrane protein 131
