seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,4785642,4785804,163,*,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO_peak_1,84,.,6.51662,13.34376,8.4215,81,Promoter (<=1kb),1,4773206,4785710,12505,2,27395,ENSMUST00000130201.7,0,ENSMUSG00000033845,Mrpl15,mitochondrial ribosomal protein L15
chr1,6214521,6215158,638,*,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO_peak_2a,84,.,7.50731,13.33634,8.42059,136,Promoter (<=1kb),1,6214645,6276648,62004,1,12421,ENSMUST00000027040.12,0,ENSMUSG00000025907,Rb1cc1,RB1-inducible coiled-coil 1
chr1,6214521,6215158,638,*,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO_peak_2b,94,.,7.94892,14.49141,9.48146,374,Promoter (<=1kb),1,6214645,6276648,62004,1,12421,ENSMUST00000027040.12,0,ENSMUSG00000025907,Rb1cc1,RB1-inducible coiled-coil 1
chr1,10039810,10040071,262,*,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO_peak_3,63,.,6.6241,11.10151,6.36559,160,Promoter (<=1kb),1,10039823,10059991,20169,1,211660,ENSMUST00000134716.1,0,ENSMUSG00000056763,Cspp1,centrosome and spindle pole associated protein 1
chr1,12644766,12644922,157,*,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO_peak_4,84,.,7.50731,13.33634,8.42059,68,Distal Intergenic,1,12667563,12673090,5528,1,329096,ENSMUST00000181272.1,-22641,ENSMUSG00000097171,Gm17644,"predicted gene, 17644"
chr1,13372844,13373122,279,*,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO_peak_5,94,.,7.94892,14.49141,9.48146,114,Promoter (<=1kb),1,13139105,13372439,233335,2,17978,ENSMUST00000081713.10,-405,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
chr1,13589740,13590091,352,*,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO_peak_6,262,.,13.35923,32.03456,26.21337,248,Promoter (<=1kb),1,13564698,13589910,25213,2,72265,ENSMUST00000027068.10,0,ENSMUSG00000025935,Tram1,translocating chain-associating membrane protein 1
chr1,16105743,16105957,215,*,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO_peak_7,94,.,7.94892,14.49141,9.48146,112,Promoter (<=1kb),1,16105774,16133734,27961,1,98711,ENSMUST00000027053.7,0,ENSMUSG00000025921,Rdh10,retinol dehydrogenase 10 (all-trans)
chr1,16619076,16619273,198,*,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO_peak_8,44,.,5.74089,8.97784,4.43164,77,Promoter (<=1kb),1,16581936,16619259,37324,2,66799,ENSMUST00000133639.1,0,ENSMUSG00000025939,Ube2w,ubiquitin-conjugating enzyme E2W (putative)
chr1,21079380,21079526,147,*,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO_peak_9,44,.,5.74089,8.97784,4.43164,53,Promoter (<=1kb),1,20996299,21079229,82931,2,170829,ENSMUST00000037998.5,-151,ENSMUSG00000041779,Tram2,translocating chain-associating membrane protein 2
