seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,12644700,12644917,218,*,2016_SCIENCE_Mackay___Hobit_invitro-CD8_peak_1,130,.,10.6071,18.53633,13.04022,104,Distal Intergenic,1,12667563,12673090,5528,1,329096,ENSMUST00000181272.1,-22646,ENSMUSG00000097171,Gm17644,"predicted gene, 17644"
chr1,24611605,24611958,354,*,2016_SCIENCE_Mackay___Hobit_invitro-CD8_peak_2a,33,.,2.32995,8.34056,3.39743,74,"Exon (ENSMUST00000187714.1/ENSMUST00000187714.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-24133,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24611605,24611958,354,*,2016_SCIENCE_Mackay___Hobit_invitro-CD8_peak_2b,30,.,2.28834,7.94971,3.03345,275,"Exon (ENSMUST00000187714.1/ENSMUST00000187714.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-24133,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24612137,24612454,318,*,2016_SCIENCE_Mackay___Hobit_invitro-CD8_peak_3a,26,.,2.24536,7.55769,2.65889,37,"Exon (ENSMUST00000187714.1/ENSMUST00000187714.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-24665,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24612137,24612454,318,*,2016_SCIENCE_Mackay___Hobit_invitro-CD8_peak_3b,16,.,2.12062,6.45557,1.66198,145,"Exon (ENSMUST00000187714.1/ENSMUST00000187714.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-24665,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24613151,24614454,1304,*,2016_SCIENCE_Mackay___Hobit_invitro-CD8_peak_4a,69,.,2.70275,12.16873,6.97759,104,"Exon (ENSMUST00000190277.1/ENSMUST00000190277.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25679,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24613151,24614454,1304,*,2016_SCIENCE_Mackay___Hobit_invitro-CD8_peak_4b,57,.,2.57801,10.82741,5.7122,279,"Exon (ENSMUST00000190277.1/ENSMUST00000190277.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25679,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24613151,24614454,1304,*,2016_SCIENCE_Mackay___Hobit_invitro-CD8_peak_4c,33,.,2.3271,8.32194,3.37968,573,"Exon (ENSMUST00000190277.1/ENSMUST00000190277.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25679,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24613151,24614454,1304,*,2016_SCIENCE_Mackay___Hobit_invitro-CD8_peak_4d,65,.,2.65954,11.7035,6.53324,801,"Exon (ENSMUST00000190277.1/ENSMUST00000190277.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25679,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24613151,24614454,1304,*,2016_SCIENCE_Mackay___Hobit_invitro-CD8_peak_4e,33,.,2.3271,8.32194,3.37968,1200,"Exon (ENSMUST00000190277.1/ENSMUST00000190277.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-25679,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
