seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,4600808,4601058,251,*,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8_peak_1,339,.,9.67315,38.79892,33.90632,122,Distal Intergenic,1,4491390,4497354,5965,2,20671,ENSMUST00000192650.5,-103454,ENSMUSG00000025902,Sox17,SRY (sex determining region Y)-box 17
chr1,6453992,6454183,192,*,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8_peak_2,77,.,4.66064,11.66082,7.71632,89,Distal Intergenic,1,6487231,6860934,373704,1,240690,ENSMUST00000140079.7,-33048,ENSMUSG00000033740,St18,suppression of tumorigenicity 18
chr1,6454328,6454558,231,*,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8_peak_3,92,.,4.2671,13.33392,9.29313,92,Distal Intergenic,1,6487231,6860934,373704,1,240690,ENSMUST00000140079.7,-32673,ENSMUSG00000033740,St18,suppression of tumorigenicity 18
chr1,6461394,6461640,247,*,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8_peak_4,63,.,4.31837,10.17633,6.31371,138,Distal Intergenic,1,6487231,6860934,373704,1,240690,ENSMUST00000140079.7,-25591,ENSMUSG00000033740,St18,suppression of tumorigenicity 18
chr1,9702669,9702926,258,*,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8_peak_5,201,.,6.20608,24.62487,20.12396,134,Promoter (2-3kb),1,9667415,9700209,32795,2,17864,ENSMUST00000088658.10,-2460,ENSMUSG00000025912,Mybl1,myeloblastosis oncogene-like 1
chr1,9859057,9859246,190,*,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8_peak_6,123,.,5.70025,16.504270000000002,12.30979,83,"Intron (ENSMUST00000166384.7/170755, intron 1 of 16)",1,9848397,9899853,51457,1,170755,ENSMUST00000097826.5,10660,ENSMUSG00000025915,Sgk3,serum/glucocorticoid regulated kinase 3
chr1,12644680,12644934,255,*,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8_peak_7,308,.,9.15495,35.61655,30.80554,131,Distal Intergenic,1,12667563,12673090,5528,1,329096,ENSMUST00000181272.1,-22629,ENSMUSG00000097171,Gm17644,"predicted gene, 17644"
chr1,12991582,12991793,212,*,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8_peak_8,32,.,3.4155,6.88497,3.24982,161,Promoter (<=1kb),1,12975819,12991177,15359,2,240726,ENSMUST00000191566.1,-405,ENSMUSG00000025938,Slco5a1,"solute carrier organic anion transporter family, member 5A1"
chr1,13155372,13155692,321,*,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8_peak_9,1128,.,12.44906,119.36993,112.83322,156,Promoter (4-5kb),1,13148429,13151018,2590,2,17978,ENSMUST00000133232.1,-4354,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
chr1,13254458,13254604,147,*,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8_peak_10,54,.,4.08351,9.30129,5.4942,70,"Intron (ENSMUST00000081713.10/17978, intron 2 of 21)",1,13190106,13299722,109617,2,17978,ENSMUST00000145280.1,45118,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
