seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,4785448,4785659,212,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_1,15,.,3.88776,5.08049,1.52913,114,Promoter (<=1kb),1,4783572,4785692,2121,2,27395,ENSMUST00000132625.1,33,ENSMUSG00000033845,Mrpl15,mitochondrial ribosomal protein L15
chr1,4858133,4858390,258,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_2,37,.,5.66213,7.87283,3.76261,90,Promoter (<=1kb),1,4858038,4897909,39872,1,21399,ENSMUST00000165720.2,95,ENSMUSG00000033813,Tcea1,transcription elongation factor A (SII) 1
chr1,7088471,7088648,178,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_3,48,.,5.34449,9.31879,4.89401,120,Promoter (<=1kb),1,7088920,7173628,84709,1,319263,ENSMUST00000061280.16,-272,ENSMUSG00000051285,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
chr1,7089152,7089379,228,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_4,43,.,6.22801,8.59799,4.32252,101,Promoter (<=1kb),1,7089166,7172122,82957,1,319263,ENSMUST00000182823.1,0,ENSMUSG00000051285,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
chr1,7397699,7397884,186,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_5,54,.,6.70568,10.19656,5.49437,96,"Exon (ENSMUST00000181554.1/ENSMUST00000181554.1, exon 1 of 3)",1,7160557,7172659,12103,1,319263,ENSMUST00000183204.1,237142,ENSMUSG00000051285,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
chr1,9747866,9748301,436,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_6,34,.,4.70353,7.53305,3.47826,115,Promoter (<=1kb),1,9747956,9791318,43363,1,73331,ENSMUST00000181358.7,0,NA,1700034P13Rik,RIKEN cDNA 1700034P13 gene
chr1,9943686,9944013,328,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_7,75,.,7.57931,13.02611,7.54288,245,Promoter (<=1kb),1,9942025,9944103,2079,2,73824,ENSMUST00000182498.7,90,ENSMUSG00000098234,Snhg6,small nucleolar RNA host gene 6
chr1,10037548,10037795,248,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_8,51,.,6.38304,9.68741,5.17675,124,Promoter (<=1kb),1,10030920,10037938,7019,2,26754,ENSMUST00000139578.7,143,ENSMUSG00000025917,Cops5,COP9 signalosome subunit 5
chr1,10037943,10038132,190,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_9,43,.,6.32135,8.59799,4.32252,69,Promoter (<=1kb),1,10038006,10047534,9529,1,211660,ENSMUST00000191012.6,0,ENSMUSG00000056763,Cspp1,centrosome and spindle pole associated protein 1
chr1,10038298,10038468,171,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_10,51,.,6.60139,9.73887,5.17675,86,Promoter (<=1kb),1,10038262,10067118,28857,1,211660,ENSMUST00000117415.7,36,ENSMUSG00000056763,Cspp1,centrosome and spindle pole associated protein 1
chr1,10233333,10233504,172,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_11,22,.,4.60798,5.94877,2.22087,71,Promoter (<=1kb),1,10173075,10232670,59596,2,211673,ENSMUST00000131556.1,-663,ENSMUSG00000067851,Arfgef1,ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited)
chr1,13374164,13374408,245,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_12,26,.,5.20122,6.43162,2.60859,148,Promoter (<=1kb),1,13164501,13374083,209583,2,17978,ENSMUST00000147927.7,-81,ENSMUSG00000005886,Ncoa2,nuclear receptor coactivator 2
chr1,13589013,13589212,200,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_13,29,.,5.40367,6.84022,2.9479,85,Promoter (<=1kb),1,13578118,13589875,11758,2,72265,ENSMUST00000188377.1,663,ENSMUSG00000025935,Tram1,translocating chain-associating membrane protein 1
chr1,13660286,13660442,157,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_14,33,.,5.19929,7.29299,3.32193,74,Promoter (<=1kb),1,13623330,13660546,37217,2,212442,ENSMUST00000027071.6,104,ENSMUSG00000025937,Lactb2,"lactamase, beta 2"
chr1,15805649,15805932,284,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_15,54,.,6.78214,10.04679,5.41551,117,Promoter (<=1kb),1,15805657,15822015,16359,1,21749,ENSMUST00000186565.6,0,ENSMUSG00000025925,Terf1,telomeric repeat binding factor 1
chr1,15806033,15806395,363,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_16,26,.,5.29456,6.43162,2.60859,123,Promoter (<=1kb),1,15805664,15843470,37807,1,21749,ENSMUST00000027057.7,369,ENSMUSG00000025925,Terf1,telomeric repeat binding factor 1
chr1,16103916,16104402,487,*,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN_peak_17,48,.,5.57757,9.31879,4.89401,323,Promoter (<=1kb),1,16101306,16104402,3097,2,19989,ENSMUST00000141217.1,0,ENSMUSG00000043716,Rpl7,ribosomal protein L7
